func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,ncall,avg_neval,chi2,Q,run_num
f3,8,15,10000000,31.063973641044996,45.61455160178301,0.6590873435193394,73.303,24.908,7440,9882516.0,8.236622114187815,0.5104876652618371,1
f3,6,15,10000000,2.416684482169299,0.7423712569373095,1.9083234553205943,55.31,18.31,7260,9653618.0,8.27311336244291,0.5068746312366901,1
f3,4,15,10000000,1.0013857382161344,0.006981509497164163,0.19848690554632775,41.918,13.987,7500,9967008.0,4.789984988322645,0.8522180060305649,1
f3,2,15,10000000,0.9999913447678674,6.687399584442643e-06,1.294259752728809,28.082,9.359,7275,9680000.0,12.45806408381071,0.18869977378642522,1
