func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,ncall,avg_neval,chi2,Q,run_num
f3,8,15,10000000,59.45002079499702,45.6236459004623,1.2811343688428187,73.099,24.853,7440,9882516.0,7.793953885709829,0.5550368135852486,2
f3,6,15,10000000,0.5877596766009965,0.7423211242483932,0.5553396096822659,55.078,18.311,7260,9653618.0,13.392585446823022,0.1456318076878369,2
f3,4,15,10000000,0.9960092867187622,0.006983067577464908,0.5714842706257405,41.828,13.968,7500,9967008.0,12.009620364562151,0.21276749827189367,2
f3,2,15,10000000,1.000003121265048,6.688551767916462e-06,0.4666578291208595,28.313,9.443,7275,9680000.0,9.23284729414593,0.4160640572825629,2
