func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f3,8,150,10000000,-8.51873529248525,15.005423448563876,0.6343529941100235,251.831,11.086,156.94752927589087,0.21763241268631728,2
f3,6,150,10000000,1.0339566119637573,0.4079450787933792,0.08323819486729503,195.777,6.527,146.96761743256585,0.41569805878103605,2
f3,4,150,10000000,1.0129747713303066,0.01569450233320573,0.8267080443102113,145.861,4.951,134.2477881469418,0.7083744842418362,2
f3,2,150,10000000,0.9988419489006264,0.0009746737726187462,1.1881422604223468,83.512,2.898,134.14191852606137,0.7106139868206025,2
