func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f1,8,15,8388608,2.8188866855113103e-33,1.9459816186874155e-33,5.1387946854015516e+32,734.214,1.447,15.361639717177374,0.35388880458479877,2
f1,6,15,8388608,4.102028759479182e-06,2.378421334088443e-06,420445.2271088042,314.847,0.001,19.510605058454743,0.1463412330980054,2
f1,4,15,8388608,0.9986943030400549,0.0712840830063998,0.018316809375633927,200.729,0.001,4.292080253094736,0.9934370895235068,2
f1,2,15,8388608,1.0000181784033442,0.0025132470518028434,0.007233034783083172,95.682,0.001,0.0006734675932521016,1.0,2
