ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc,total_time
8,1000000,1.9097929754058044e-52,2.327482261531488e-101,0.05385613441467285,0.01595759391784668,3,0.23,0.06981372833251953
8,10000000,8.253321419240591e-16,1.970060465720901e-27,0.5395569801330566,0.14960002899169922,3,0.22,0.6891570091247559
2,10000,0.951543601809148,7.477536284354182,0.050864219665527344,0.007978677749633789,4,0.14,0.05884289741516113
2,100000,0.8964298936613423,2.0538648020140284,0.000997304916381836,0.001994609832763672,4,0.67,0.002991914749145508
2,1000000,1.0188948531243232,0.8132561078627083,0.015957117080688477,0.01296544075012207,4,0.45,0.028922557830810547
2,10000000,0.9896670674609076,0.25135174817632805,0.13862943649291992,0.11668801307678223,4,0.46,0.25531744956970215
4,10000,7.306341803614978e-14,1.893430349637682e-25,0.011967897415161133,0.006981849670410156,4,0.37,0.01894974708557129
4,100000,0.07610833686726147,1.8296207779471378,0.0029916763305664062,0.000997304916381836,4,0.25,0.003988981246948242
4,1000000,0.44664231931803294,73.90063018094936,0.02792525291442871,0.014960050582885742,4,0.35,0.04288530349731445
4,10000000,1.5231396764771301,364.33662547731285,0.27227187156677246,0.1406240463256836,4,0.34,0.41289591789245605
6,10000,5.965396511642774e-44,3.55859555411164e-85,0.02393627166748047,0.0069811344146728516,4,0.23,0.03091740608215332
6,100000,1.3911162577926837e-10,6.119653731199546e-18,0.003989219665527344,0.0019948482513427734,4,0.33,0.005984067916870117
6,1000000,0.002574360349162708,0.0066273312073382145,0.04089069366455078,0.014960050582885742,4,0.27,0.05585074424743652
6,10000000,0.0016181889762972672,0.003817801317494241,0.4029228687286377,0.14760518074035645,4,0.27,0.5505280494689941
8,10000,6.302593879147466e-113,3.972268960546706e-223,0.035904884338378906,0.0069806575775146484,4,0.16,0.042885541915893555
8,100000,1.464228035272935e-70,6.779808636933797e-138,0.005983829498291016,0.0019948482513427734,4,0.25,0.007978677749633789
8,1000000,7.609371429923288e-30,5.450501214736388e-56,0.05385589599609375,0.015957355499267578,4,0.23,0.06981325149536133
8,10000000,1.621751260203667e-22,8.314671022175702e-41,0.5375628471374512,0.14960002899169922,4,0.22,0.6871628761291504
2,10000,1.0610711761613352,8.629985800253435,0.049866676330566406,0.0069811344146728516,5,0.12,0.05684781074523926
2,100000,1.1309298028848151,2.8834331984854287,0.001995086669921875,0.0009975433349609375,5,0.33,0.0029926300048828125
2,1000000,1.0149852843642275,0.8165758022462172,0.013962268829345703,0.011967897415161133,5,0.46,0.025930166244506836
2,10000000,1.0025031320317468,0.25152454320420686,0.13663458824157715,0.11668825149536133,5,0.46,0.2533228397369385
4,10000,1.1596288412395112e-16,7.958474035377105e-31,0.010970592498779297,0.007978677749633789,5,0.42,0.018949270248413086
4,100000,0.14609290804790134,3.2447998025595104,0.002991914749145508,0.0009975433349609375,5,0.25,0.003989458084106445
4,1000000,0.1991512801834425,7.684017780333824,0.028922557830810547,0.015957117080688477,5,0.36,0.04487967491149902
4,10000000,0.7443041358672183,115.80552364577584,0.2712748050689697,0.1406238079071045,5,0.34,0.4118986129760742
6,10000,1.5389532453537696e-72,2.3683762268124647e-142,0.023937225341796875,0.006980419158935547,5,0.23,0.030917644500732422
6,100000,8.120442810723026e-28,2.0850206977729673e-52,0.003989219665527344,0.0019948482513427734,5,0.33,0.005984067916870117
6,1000000,2.071511701705182e-10,4.2910780984055685e-17,0.039893150329589844,0.01595759391784668,5,0.29,0.05585074424743652
6,10000000,0.0031158456800926375,0.030601517854668418,0.40691184997558594,0.14860272407531738,5,0.27,0.5555145740509033
8,10000,1.888463414011367e-185,0.0,0.035904645919799805,0.007978200912475586,5,0.18,0.04388284683227539
8,100000,1.1481739010752404e-35,4.168841097401102e-68,0.004986286163330078,0.0019948482513427734,5,0.29,0.0069811344146728516
8,1000000,1.6580645268793236e-35,2.749177975295559e-67,0.06781864166259766,0.015957355499267578,5,0.19,0.08377599716186523
8,10000000,1.3868055098693056e-23,6.081785722221655e-43,0.5864322185516357,0.15059733390808105,5,0.2,0.7370295524597168
2,10000,0.6503341106622759,2.3655198315949155,0.04886937141418457,0.006981372833251953,6,0.13,0.05585074424743652
2,100000,1.1846269626103805,3.0271144278281206,0.0019948482513427734,0.000997304916381836,6,0.33,0.0029921531677246094
2,1000000,0.971981542012513,0.763302246805515,0.013962507247924805,0.01296544075012207,6,0.48,0.026927947998046875
2,10000000,1.0142783257393952,0.256808729488217,0.1356370449066162,0.11668848991394043,6,0.46,0.25232553482055664
4,10000,0.0653185475912534,0.42617713838154775,0.008975982666015625,0.007978677749633789,6,0.47,0.016954660415649414
4,100000,0.25342457068585333,12.33867687122314,0.0029916763305664062,0.001995086669921875,6,0.4,0.004986763000488281
4,1000000,0.5020340722948705,53.38989839298343,0.031914472579956055,0.015957355499267578,6,0.33,0.04787182807922363
4,10000000,1.3052643876974206,248.61244099080838,0.26928019523620605,0.14162135124206543,6,0.34,0.4109015464782715
6,10000,2.5771851400007306e-67,6.641880163205886e-132,0.0359041690826416,0.007978677749633789,6,0.18,0.04388284683227539
6,100000,1.1430942961769662e-27,4.131935415474353e-52,0.004986286163330078,0.000997304916381836,6,0.17,0.005983591079711914
6,1000000,9.669367293224782e-12,9.009847572288579e-20,0.04089069366455078,0.016954898834228516,6,0.29,0.0578455924987793
6,10000000,0.6772586446020206,1388.4118281427486,0.4059145450592041,0.14960002899169922,6,0.27,0.5555145740509033
8,10000,1.3204605002559947e-193,0.0,0.03789877891540527,0.00897669792175293,6,0.19,0.0468754768371582
8,100000,1.340356453575361e-105,5.681207077798829e-208,0.005983114242553711,0.0019948482513427734,6,0.25,0.007977962493896484
8,1000000,2.7669113727521197e-56,6.845952660072387e-109,0.05585050582885742,0.016954898834228516,6,0.23,0.07280540466308594
8,10000000,1.4922530627133172e-08,7.04182061932453e-13,0.5565118789672852,0.15059757232666016,6,0.21,0.7071094512939453
2,10000,1.1455428656832458,8.479459154996578,0.0468745231628418,0.007978677749633789,7,0.15,0.054853200912475586
2,100000,1.025043826862843,2.508514771164211,0.001994609832763672,0.001995086669921875,7,0.5,0.003989696502685547
2,1000000,0.994651591309824,0.7989135643872132,0.012964725494384766,0.012965679168701172,7,0.5,0.025930404663085938
2,10000000,1.0175135522460448,0.2587055386034834,0.13862943649291992,0.11768555641174316,7,0.46,0.2563149929046631
4,10000,7.682863078161886e-06,5.902638250385835e-09,0.008975982666015625,0.007978677749633789,7,0.47,0.016954660415649414
4,100000,1.0404242043518457,286.81792020007435,0.0029916763305664062,0.001995086669921875,7,0.4,0.004986763000488281
4,1000000,1.2949482028092854,498.364442994604,0.026927947998046875,0.020943880081176758,7,0.44,0.04787182807922363
4,10000000,1.378408502343145,346.03787609462915,0.2732694149017334,0.1406238079071045,7,0.34,0.4138932228088379
6,10000,3.40314777922453e-53,1.1581414336569444e-103,0.0219419002532959,0.007978439331054688,7,0.27,0.029920339584350586
6,100000,3.607308066893904e-20,4.114968027791487e-37,0.003988981246948242,0.001995086669921875,7,0.33,0.005984067916870117
6,1000000,1.1162299514322804e-09,1.149968047571976e-15,0.04886913299560547,0.015957355499267578,7,0.25,0.06482648849487305
6,10000000,0.06418507134421833,7.646089727127308,0.4109013080596924,0.14860296249389648,7,0.27,0.5595042705535889
8,10000,1.35405958452357e-99,1.8334773584401403e-196,0.03390908241271973,0.007979154586791992,7,0.19,0.04188823699951172
8,100000,2.9367113696393636e-53,2.727234795729447e-103,0.0049860477447509766,0.001995086669921875,7,0.29,0.0069811344146728516
8,1000000,7.307581136423041e-48,5.3327214591925864e-92,0.06382918357849121,0.015957117080688477,7,0.2,0.07978630065917969
8,10000000,2.8183451608169734e-15,2.5118191060664685e-26,0.5415523052215576,0.15059709548950195,7,0.22,0.6921494007110596
2,10000,1.0433593599514934,8.715797026645966,0.0468752384185791,0.00698089599609375,8,0.13,0.05385613441467285
2,100000,1.0587268498921245,2.6062584630978587,0.0019948482513427734,0.0019948482513427734,8,0.5,0.003989696502685547
2,1000000,1.0143089666727192,0.8230250838280697,0.012964725494384766,0.012965679168701172,8,0.5,0.025930404663085938
2,10000000,0.9958434256140267,0.25044866969415425,0.1356372833251953,0.11668801307678223,8,0.46,0.25232529640197754
4,10000,1.902064143363672e-08,3.6176381901531755e-14,0.009973526000976562,0.007978439331054688,8,0.44,0.01795196533203125
4,100000,7.6519847170395145,18309.674982212353,0.002991914749145508,0.000997781753540039,8,0.25,0.003989696502685547
4,1000000,0.7519892980293228,85.20949091217206,0.03291153907775879,0.014960289001464844,8,0.31,0.04787182807922363
4,10000000,0.7219742613544258,86.40621963772867,0.2732691764831543,0.1406245231628418,8,0.34,0.4138936996459961
6,10000,2.720442896433748e-64,7.400809552756844e-126,0.02393627166748047,0.007978200912475586,8,0.25,0.031914472579956055
6,100000,1.9053568510086896e-23,1.1465517299279248e-43,0.003988981246948242,0.0019948482513427734,8,0.33,0.005983829498291016
6,1000000,1.1224713668265316e-08,1.2598989902333423e-13,0.04089045524597168,0.015957355499267578,8,0.28,0.05684781074523926
6,10000000,0.24713764023051968,185.80237572536686,0.4029228687286377,0.14760541915893555,8,0.27,0.5505282878875732
8,10000,1.3664072218518788e-207,0.0,0.03390955924987793,0.007978677749633789,8,0.19,0.04188823699951172
8,100000,1.1756034459293731e-61,4.370405165520561e-120,0.005983829498291016,0.001994609832763672,8,0.25,0.007978439331054688
8,1000000,1.1579753589312194e-24,1.3409069318918876e-45,0.05385589599609375,0.015957355499267578,8,0.23,0.06981325149536133
8,10000000,5.951951657171368e-13,1.119395307373314e-21,0.551525354385376,0.15059781074523926,8,0.21,0.7021231651306152
2,10000,0.9855577885567597,7.064018005261092,0.04487967491149902,0.00797891616821289,9,0.15,0.052858591079711914
2,100000,0.9256114694901445,2.1372625951338646,0.000997304916381836,0.0019943714141845703,9,0.67,0.0029916763305664062
2,1000000,0.9894344077174085,0.79161595108168,0.013962984085083008,0.011967897415161133,9,0.46,0.02593088150024414
2,10000000,0.9963449535657093,0.2497280361008276,0.13563776016235352,0.11668729782104492,9,0.46,0.25232505798339844
4,10000,0.0012019800833739682,0.00014447561207775944,0.009973526000976562,0.007979154586791992,9,0.44,0.017952680587768555
4,100000,2.3399763197205874,1687.306585483899,0.0029914379119873047,0.0009975433349609375,9,0.25,0.003988981246948242
4,1000000,4.040373142417355,3631.816118184387,0.03291177749633789,0.01595759391784668,9,0.33,0.04886937141418457
4,10000000,1.0309613474547823,225.32296398186915,0.2712745666503906,0.14261841773986816,9,0.34,0.4138929843902588
6,10000,1.4118509484211692e-19,1.041086086277448e-36,0.02393817901611328,0.007976770401000977,9,0.25,0.03191494941711426
6,100000,7.163406350598348e-22,1.622698761012375e-40,0.003988981246948242,0.001995086669921875,9,0.33,0.005984067916870117
6,1000000,0.01855260843947833,0.3441992771664408,0.04388260841369629,0.015957355499267578,9,0.27,0.05983996391296387
6,10000000,4.062448982743015,52095.87448022606,0.4029228687286377,0.14760518074035645,9,0.27,0.5505280494689941
8,10000,2.093184672443941e-39,4.381422072954251e-76,0.0359041690826416,0.007978677749633789,9,0.18,0.04388284683227539
8,100000,8.763213048468174e-71,2.428436436816682e-138,0.004986286163330078,0.001995086669921875,9,0.29,0.006981372833251953
8,1000000,1.8958900974533045e-34,3.5943908149044345e-65,0.054852962493896484,0.01595759391784668,9,0.23,0.07081055641174316
8,10000000,3.523793749514617e-25,1.9808841224796745e-46,0.5585067272186279,0.14960002899169922,9,0.21,0.7081067562103271
2,10000,0.9195481760544497,6.729872547049407,0.0468747615814209,0.00797891616821289,10,0.15,0.05485367774963379
2,100000,0.9280366982752009,2.2514290009897238,0.0009970664978027344,0.0019948482513427734,10,0.67,0.002991914749145508
2,1000000,0.9861354824861751,0.7659036228586668,0.012964963912963867,0.01296544075012207,10,0.5,0.025930404663085938
2,10000000,0.9963478766400512,0.249414657836576,0.13663458824157715,0.11668825149536133,10,0.46,0.2533228397369385
4,10000,8.53485567599097e-08,7.049010590395327e-13,0.00997304916381836,0.006981611251831055,10,0.41,0.016954660415649414
4,100000,0.0019176326481477456,0.0007987574214780514,0.0029916763305664062,0.0019948482513427734,10,0.4,0.00498652458190918
4,1000000,0.8053691626762354,479.6948586965211,0.031914472579956055,0.014960289001464844,10,0.32,0.0468747615814209
4,10000000,0.7847070650659772,106.02138694045034,0.27426648139953613,0.1406240463256836,10,0.34,0.4148905277252197
6,10000,8.92695722311152e-19,7.96904366477309e-35,0.024933815002441406,0.006981372833251953,10,0.22,0.03191518783569336
6,100000,0.0004916198383703822,6.292480451693814e-05,0.003988981246948242,0.001994609832763672,10,0.33,0.005983591079711914
6,1000000,2.0977411012580796e-07,3.8931383516303176e-11,0.04089069366455078,0.015957355499267578,10,0.28,0.05684804916381836
6,10000000,0.009140836591624582,0.19600919395774952,0.41887998580932617,0.14860272407531738,10,0.26,0.5674827098846436
8,10000,1.0166520153218375e-28,1.0335813202579539e-54,0.03291201591491699,0.007978677749633789,10,0.2,0.04089069366455078
8,100000,1.5333880697583516e-52,7.435396967488442e-102,0.005984067916870117,0.001994609832763672,10,0.25,0.007978677749633789
8,1000000,2.203991661963181e-37,4.857579244057699e-71,0.054853200912475586,0.016955137252807617,10,0.24,0.0718083381652832
8,10000000,3.5140074997639905e-18,3.9048588314972423e-32,0.5754613876342773,0.14959979057312012,10,0.21,0.7250611782073975
