func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f2,8,15,20000000,0.3333174079601249,2.262482450970849e-05,29466.862461355067,51.132,19.091,13.614578973941157,0.13671105447847742,3
f2,6,15,20000000,0.9991784510762829,0.0019055384101189397,0.4311374251783404,38.575,12.923,6.784931123319611,0.6594998128422762,3
f2,4,15,20000000,1.0005202288652704,0.000516861010189836,1.0065159782110356,27.665,9.325,15.435734303747864,0.07964162263751406,3
f2,2,15,20000000,1.0000148413393644,0.000127773704284906,0.11615331532742318,15.947,5.401,12.057050739396269,0.21011213709658572,3
