func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f2,8,15,100000,7.047711717092074e-77,6.2886716957308065e-77,1.5901609248879545e+76,124.699,48.696,9.965647953717227,0.35327337024859096,1
f2,6,15,100000,4.6009360017677295e-18,4.190311498744291e-18,2.3864574275675437e+17,98.63,39.656,8.83057193696664,0.45305876614820684,1
f2,4,15,100000,0.021038904451224538,0.008095076485913295,120.93290251825557,48.765,20.513,17.56603163696655,0.040555498976820537,1
f2,2,15,100000,1.021299753666203,0.01486446806875667,1.4329307693810105,15.877,7.282,11.395300511112346,0.24958288402495177,1
