func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f2,8,15,100000000,0.33333259228175455,1.0044689893695734e-05,66370.13335141989,236.222,80.653,7.665125304808841,0.5682134802435203,2
f2,6,15,100000000,1.0008566165236528,0.0008447596226003427,1.0140358283412314,187.566,62.669,9.318576406826704,0.40840163961073994,2
f2,4,15,100000000,0.9994917902608155,0.00023122393833358704,2.1979114396509147,132.97,44.434,3.402921515415792,0.9461605982913557,2
f2,2,15,100000000,1.0000286307461053,5.716253205212656e-05,0.5008656033493096,77.049,25.775,9.796673746107345,0.3671951487644928,2
