func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f3,8,15,8000000,35.53159743208716,47.32970730043683,0.7295966825420965,590.121,1.443,16.55929768121821,0.2804239671393596,4
f3,6,15,8000000,2.226286399295923,1.3128675236788183,0.9340518957005775,284.955,0.002,9.993349453629113,0.7626695318917422,4
f3,4,15,8000000,0.09703370208670929,0.05226377238364697,17.277097628640057,181.075,0.002,11.495261793581562,0.6467659569743313,4
f3,2,15,8000000,0.0006802838405229034,0.003225875918892737,309.7824408889502,84.635,0.003,0.00046871795297114514,1.0,4
