func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f2,8,15,8000000,2.3305571334401793e-24,1.5626030191023288e-24,6.3995780615762e+23,598.696,1.54,14.900616168385849,0.38498205607338876,4
f2,6,15,8000000,1.8128085536918135e-05,1.0405897151840908e-05,96097.61247136256,287.777,0.002,23.397451883170014,0.054102037601454156,4
f2,4,15,8000000,0.9661115345674487,0.03924166280219655,0.8635838293441124,182.427,0.002,7.125194696214452,0.9297778119587979,4
f2,2,15,8000000,0.9999893657990977,0.001483957662293646,0.007166108018113969,86.713,0.002,0.0013729497092286479,1.0,4
