ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc,total_time
2,100000,1.021189551472012,0.08962809468465069,0.05884289741516113,0.28324294090270996,3,0.83,0.3420858383178711
2,1000000,1.0405559580253807,0.02895068019548627,0.6063787937164307,2.8463900089263916,3,0.82,3.4527688026428223
2,10000000,1.0008615914433263,0.00892965864890063,8.259917259216309,28.313303470611572,3,0.77,36.57322072982788
4,10000,26.21206017526579,26.211960533337106,0.6562459468841553,0.5166182518005371,3,0.44,1.1728641986846924
4,100000,0.0009432841124653663,0.0005772987101657375,0.07579755783081055,0.3201436996459961,3,0.81,0.39594125747680664
4,1000000,2.1029663816696758,1.3837961238930074,0.7928805351257324,3.1944591999053955,3,0.8,3.987339735031128
4,10000000,0.7903888823055217,0.18574536222615368,10.302456378936768,32.18993949890137,3,0.76,42.492395877838135
6,10000,8.647291998415161e-19,8.647291996186046e-19,0.7868967056274414,0.5196104049682617,3,0.4,1.3065071105957031
6,100000,3.8056644224036796e-22,3.805664422403937e-22,0.0967414379119873,0.3500638008117676,3,0.78,0.4468052387237549
6,1000000,0.00010276004898174067,0.0001027595972358694,1.4790458679199219,3.5255744457244873,3,0.7,5.004620313644409
6,10000000,4.432377204066763,4.432365013272603,14.825364112854004,35.41631364822388,3,0.7,50.24167776107788
8,10000,3.2410048621601923e-112,3.241004862160692e-112,1.1589019298553467,0.5265917778015137,3,0.31,1.6854937076568604
8,100000,4.342910723542803e-88,4.3405852921153015e-88,0.11070418357849121,0.38297605514526367,3,0.78,0.4936802387237549
8,1000000,9.192167366908197e-17,9.192167366924839e-17,1.1858296394348145,3.841728925704956,3,0.76,5.0275585651397705
8,10000000,2.463889318112184e-13,2.463889318011437e-13,16.492905855178833,38.35645318031311,3,0.7,54.84935903549194
