ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc
2,10000,0.9377265083936236,0.053338112441819775,1.346398115158081,0.561497688293457,1,0.29
2,100000,0.9862051895163609,0.017439942779421434,0.05983996391296387,0.28324294090270996,1,0.83
2,1000000,1.0037829055510203,0.0055689538131172426,0.6173481941223145,2.8164663314819336,1,0.82
2,10000000,1.0028462329558752,0.0017589035003279343,8.7256600856781,28.2933189868927,1,0.76
4,10000,0.5091175817068548,0.22715403764874445,0.6323087215423584,0.5505270957946777,1,0.47
4,100000,1.0167377128800388,0.09881570413530374,0.17353606224060059,0.314159631729126,1,0.64
4,1000000,1.0087604872935332,0.03272910859896131,1.4012517929077148,3.146583318710327,1,0.69
4,10000000,0.9946919714241647,0.009981965364622324,11.299774885177612,31.541630029678345,1,0.74
6,10000,0.08427958219540539,0.05311998999815677,0.7639567852020264,0.5525217056274414,1,0.42
6,100000,0.7458964942139611,0.3398799109021351,0.09474658966064453,0.3480689525604248,1,0.79
6,1000000,0.821635913032868,0.1138549801942205,1.2027826309204102,3.4467804431915283,1,0.74
6,10000000,0.9769266968472125,0.05494971094931225,14.690704107284546,34.84180283546448,1,0.7
8,10000,0.003928208939973518,0.0028092484072525675,1.106041669845581,0.5565111637115479,1,0.33
8,100000,0.10986086033684186,0.08718280826397944,0.11569046974182129,0.38197827339172363,1,0.77
8,1000000,0.2990652891090971,0.12505878786592822,1.969731330871582,3.794849157333374,1,0.66
8,10000000,0.8486572135336755,0.31916262587727645,17.10025906562805,38.14097762107849,1,0.69
2,10000,1.0251577759400727,0.05643645968515,1.2287137508392334,0.5465376377105713,2,0.31
2,100000,0.9814341798680769,0.01728007232348766,0.05984044075012207,0.2762606143951416,2,0.82
2,1000000,0.9933541584644028,0.005522208501699728,0.9963350296020508,2.775575876235962,2,0.74
2,10000000,0.9995429792093554,0.0017557722872272765,9.194405794143677,28.14970326423645,2,0.75
4,10000,1.3735892933126717,0.3762052424668347,0.7081060409545898,0.549530029296875,2,0.44
4,100000,0.9925410850486348,0.09579995156867041,0.07779192924499512,0.31316232681274414,2,0.8
4,1000000,0.9559498535896868,0.030873021579108234,0.7968685626983643,3.146583080291748,2,0.8
4,10000000,0.9853658613737035,0.009896736865769987,11.2339506149292,31.471817016601562,2,0.74
6,10000,0.05235380317836313,0.04421706669067347,0.8148202896118164,0.549530029296875,2,0.4
6,100000,0.37606386182470275,0.12223756656465352,0.0967414379119873,0.34707164764404297,2,0.78
6,1000000,1.1345237968208974,0.1479429960720384,1.0112948417663574,3.467724323272705,2,0.77
6,10000000,0.9568263049870139,0.05408073691693771,14.75652813911438,35.08914113044739,2,0.7
8,10000,0.0012055483214319497,0.0011473097574117726,1.1499242782592773,0.5545165538787842,2,0.33
8,100000,0.04346239342772446,0.018275332989242478,0.11269855499267578,0.378986120223999,2,0.77
8,1000000,0.8166333631271737,0.5166139838821903,1.7094275951385498,3.761937141418457,2,0.69
8,10000000,1.1732767874400853,0.3956324033304038,17.999852657318115,37.976418256759644,2,0.68
2,10000,0.9347193608583076,0.05288946078579179,1.328446626663208,0.5465378761291504,3,0.29
2,100000,0.9824489579069065,0.017466775344232664,0.05884242057800293,0.2782559394836426,3,0.83
2,1000000,0.997862590479489,0.005556423565531877,0.615354061126709,2.8214528560638428,3,0.82
2,10000000,1.0012041439353285,0.001757261214313783,8.650860071182251,28.06393265724182,3,0.76
4,10000,1.5733772255404315,0.48514486605279494,0.6492633819580078,0.5465381145477295,3,0.46
4,100000,0.9875475910027197,0.09861468812418862,0.07779169082641602,0.31316232681274414,3,0.8
4,1000000,1.0100656384537352,0.032422143578161415,0.7928791046142578,3.1635379791259766,3,0.8
4,10000000,0.9931989297149556,0.00998664227323548,10.989604234695435,31.5625741481781,3,0.74
6,10000,4.207333441400763,3.1564598017687744,0.8158185482025146,0.5505266189575195,3,0.4
6,100000,0.6031795811644874,0.2612643751898345,0.0967416763305664,0.34707117080688477,3,0.78
6,1000000,1.1968770789326664,0.22401644738882193,1.7253849506378174,3.4647321701049805,3,0.67
6,10000000,0.9596539114546894,0.054618168687071804,15.405791282653809,34.93555188179016,3,0.69
8,10000,0.025652738032866853,0.0253321994829933,1.3324360847473145,0.555513858795166,3,0.29
8,100000,0.05152794991153654,0.03220210860646025,0.11269879341125488,0.37998318672180176,3,0.77
8,1000000,2.638405628670566,2.0606439512539296,1.1898179054260254,3.7529611587524414,3,0.76
8,10000000,0.9627690170449746,0.33033592390433214,17.084301471710205,38.02628445625305,3,0.69
