ndims,nitn,nitn_pre,neval,result_mean,result_sdev,total_time,prec_time,avg_neval,chi2,Q,run_num
2,5,0,200000,1.0000421763861762,2.4952599429516506e-05,0.15857577323913574,0.0,194835,5.661495923995972,0.2258961084187603,5
2,5,1,200000,0.9999874708854797,2.4827587907072066e-05,0.16156768798828125,0.03291177749633789,193613,0.6751840114593506,0.8790248242064925,5
2,5,2,200000,1.0000557097547578,2.5206857243112107e-05,0.16057062149047852,0.06582379341125488,192230,3.5013091564178467,0.1736605786639891,5
2,5,3,200000,0.9999371924416405,2.7394162747558135e-05,0.15857601165771484,0.09574389457702637,190763,0.04506325721740723,0.8318877552330631,5
4,5,0,200000,0.9994202315580005,0.0005449834399265355,0.22539710998535156,0.0,194784,3.03743042005226,0.5515817889255676,5
4,5,1,200000,0.9998405172374368,0.0005482191764874832,0.2263946533203125,0.044879913330078125,194790,3.31000292301178,0.3462533763164497,5
4,5,2,200000,0.999823075101687,0.0005495119146742252,0.229386568069458,0.0937492847442627,193681,1.4649836430326104,0.4807097405108599,5
4,5,3,200000,1.0007531529954723,0.0005865290381653868,0.22838926315307617,0.13862943649291992,192059,0.9896375108510256,0.31983122172002276,5
6,5,0,200000,1.0013300107472884,0.002491377346174771,0.3001973628997803,0.0,190072,6.728254269837635,0.15096474674120644,5
6,5,1,200000,1.0014435964303847,0.0025493531073160595,0.30817580223083496,0.05684781074523926,192707,1.717363984003896,0.6330804053649745,5
6,5,2,200000,1.0001029513726745,0.0025862278098088523,0.30817580223083496,0.12267184257507324,191971,6.876178641454317,0.03212600922399932,5
6,5,3,200000,0.9978059881529424,0.0025242010114506774,0.3061809539794922,0.18350911140441895,190524,0.031842332071391866,0.8583741408332,5
8,5,0,200000,0.9980939977489813,0.007564722624087118,0.3779890537261963,0.0,189277,4.640163719759585,0.326250705821571,5
8,5,1,200000,1.0020814314998254,0.006840589229368681,0.3759944438934326,0.06682133674621582,189952,1.794775468417356,0.6160726524315772,5
8,5,2,200000,0.997953535607784,0.006701641850722115,0.38796234130859375,0.15957331657409668,189462,2.855839744781406,0.23980757611210735,5
8,5,3,200000,0.993219677222722,0.006421101581845873,0.3809812068939209,0.23337602615356445,188451,1.104988227114518,0.2931745093456669,5
