ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc
2,100000,0.318408473622933,0.703104409514486,0.12566399574279785,0.018949031829833984,1,0.13
2,1000000,0.31830917574079054,0.7029310574797946,0.7749271392822266,0.02393651008605957,1,0.03
4,100000,0.10045111517432233,0.9216650579149573,0.13763141632080078,0.0109710693359375,1,0.07
4,1000000,0.10127034803580667,0.923834686430317,1.5787780284881592,0.032912492752075195,1,0.02
6,100000,0.03430528834434349,1.363472231189604,0.2184152603149414,0.013962745666503906,1,0.06
6,1000000,0.031978099344169134,1.4078322158390595,2.4494502544403076,0.04288506507873535,1,0.02
8,100000,0.0012835544105749275,0.07150863973659556,0.2932157516479492,0.01396322250366211,1,0.05
8,1000000,0.006241352601085966,0.8746414412886098,3.2403345108032227,0.050864458084106445,1,0.02
2,100000,0.3183066187932868,0.7028143305860384,0.07978606224060059,0.003988981246948242,2,0.05
2,1000000,0.31829829061098247,0.7028982564341938,0.7839043140411377,0.02393627166748047,2,0.03
4,100000,0.10017589484977606,0.9054258386586479,0.14261817932128906,0.003989458084106445,2,0.03
4,1000000,0.10110112896539919,0.9293872257503518,1.6236586570739746,0.035903215408325195,2,0.02
6,100000,0.032744361018042296,1.2406384443020702,0.21741914749145508,0.0059850215911865234,2,0.03
6,1000000,0.02775040988322478,1.2890944849826305,2.389608383178711,0.04488015174865723,2,0.02
8,100000,0.001998658166606466,0.12788094709242276,0.2892265319824219,0.005984067916870117,2,0.02
8,1000000,0.008434629614890585,1.1072545815709298,3.178500175476074,0.05186176300048828,2,0.02
2,100000,0.31828693140441766,0.7028372876077578,0.071807861328125,0.0029921531677246094,3,0.04
2,1000000,0.3183146034390355,0.7029356452988186,0.7809112071990967,0.023936033248901367,3,0.03
4,100000,0.09913093770572232,0.8955926604611747,0.14461350440979004,0.003989219665527344,3,0.03
4,1000000,0.10138378991375034,0.9329157344101617,1.5897488594055176,0.0359039306640625,3,0.02
6,100000,0.030518990921188774,0.965739608997901,0.22140789031982422,0.004986763000488281,3,0.02
6,1000000,0.034249243367157865,1.43454355594409,2.399583578109741,0.042885541915893555,3,0.02
8,100000,0.007950898888840062,0.6601215828197237,0.28623414039611816,0.005984306335449219,3,0.02
8,1000000,0.004979252629491666,0.4921258970934343,3.244324207305908,0.05186152458190918,3,0.02
2,100000,0.31826309464656,0.7027804248214887,0.06981301307678223,0.002991914749145508,4,0.04
2,1000000,0.31830965796470784,0.7029151315249664,0.7829065322875977,0.022938251495361328,4,0.03
4,100000,0.10202615702065887,0.9251574672947132,0.15857601165771484,0.0039899349212646484,4,0.02
4,1000000,0.10110638223983216,0.9272518233878715,1.5807723999023438,0.03390908241271973,4,0.02
6,100000,0.024982514625039667,0.9602772146557854,0.21642160415649414,0.0059850215911865234,4,0.03
6,1000000,0.03211157324716195,1.3743333239069115,2.4454593658447266,0.041887760162353516,4,0.02
8,100000,0.002047795372384052,0.10587421011353448,0.29421305656433105,0.0059850215911865234,4,0.02
8,1000000,0.004971624495171427,0.7549652917736981,3.243326425552368,0.05285835266113281,4,0.02
2,100000,0.31816880847396717,0.702743706806223,0.07280564308166504,0.0029916763305664062,5,0.04
2,1000000,0.31831400693307726,0.7029216952060621,0.7609648704528809,0.023936033248901367,5,0.03
4,100000,0.10373825990931435,0.9694731483741446,0.1376326084136963,0.003989219665527344,5,0.03
4,1000000,0.10127797664764872,0.9326539078273902,1.5897483825683594,0.03191494941711426,5,0.02
6,100000,0.04369138413605339,1.9721922303524533,0.20943999290466309,0.005985736846923828,5,0.03
6,1000000,0.031662947029818755,1.4708922825922064,2.419527769088745,0.04188823699951172,5,0.02
8,100000,0.002722385758095615,0.11260378958842877,0.2872319221496582,0.005984067916870117,5,0.02
8,1000000,0.007545059465118077,0.8016775652221074,3.220388174057007,0.05086398124694824,5,0.02
2,100000,0.31824750794749557,0.7027534466132264,0.0718080997467041,0.002991914749145508,6,0.04
2,1000000,0.31831163279993213,0.7029334652901904,0.8018560409545898,0.02293848991394043,6,0.03
4,100000,0.10557701740631263,0.9671344914888497,0.13763189315795898,0.003989458084106445,6,0.03
4,1000000,0.10140172357060152,0.9274837924497642,1.5648152828216553,0.03291201591491699,6,0.02
6,100000,0.05622816770645063,2.245470387060815,0.2094402313232422,0.004987001419067383,6,0.02
6,1000000,0.035465638474742885,1.443344586835319,2.445460081100464,0.04288506507873535,6,0.02
8,100000,0.004333666090636674,0.30179884713551647,0.3041868209838867,0.005983829498291016,6,0.02
8,1000000,0.011922564610719702,1.9860002290953316,3.259284257888794,0.0578455924987793,6,0.02
2,100000,0.31807096504957605,0.7024673392032892,0.07579708099365234,0.002991914749145508,7,0.04
2,1000000,0.318313039455086,0.7029283219770078,0.7679462432861328,0.023936033248901367,7,0.03
4,100000,0.10028759230183303,0.9328300722770353,0.13663482666015625,0.003989696502685547,7,0.03
4,1000000,0.10126190160208862,0.9264990950391689,1.5827670097351074,0.037899017333984375,7,0.02
6,100000,0.03230544553262694,0.9546557352104345,0.22140741348266602,0.004987001419067383,7,0.02
6,1000000,0.030300202490905304,1.1926640402271516,2.446458101272583,0.04388260841369629,7,0.02
8,100000,0.0008407966921884692,0.07281724755873724,0.28324222564697266,0.005984306335449219,7,0.02
8,1000000,0.015935704853450968,3.10406845133253,3.2632734775543213,0.050864219665527344,7,0.02
