ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,batch_num,eval_time_perc
2,1000000,0.31831488760787385,0.702933731886513,0.08377623558044434,0.0019941329956054688,2,3,0.02
2,1000000,0.31826257382727197,0.7027933998155574,0.07679462432861328,0.001994609832763672,2,4,0.03
2,1000000,0.3183022194592648,0.7028742490784792,0.08078384399414062,0.002991914749145508,2,5,0.04
2,1000000,0.3183070604596295,0.7028795577390289,0.07878971099853516,0.0029914379119873047,2,6,0.04
2,1000000,0.3183681549752447,0.7030826054793669,0.08178162574768066,0.001995086669921875,2,7,0.02
2,1000000,0.3183513646995929,0.7029992708727545,0.08477282524108887,0.0029926300048828125,2,8,0.03
2,1000000,0.3182537804814628,0.7027596387188237,0.08078360557556152,0.0029916763305664062,2,9,0.04
2,10000000,0.31831933426762454,0.7029308252717795,0.7819094657897949,0.024933338165283203,2,0,0.03
2,10000000,0.318311206071995,0.7029288421601475,0.8227999210357666,0.025930404663085938,2,1,0.03
2,10000000,0.3183075850344475,0.7029254106718171,0.8577067852020264,0.023936033248901367,2,2,0.03
2,10000000,0.3183160358754737,0.7029290875956885,0.8078398704528809,0.024933576583862305,2,3,0.03
2,10000000,0.3183080760958253,0.702915830849274,0.8746614456176758,0.024932861328125,2,4,0.03
2,10000000,0.3183030715093198,0.7028993736285447,0.8577063083648682,0.023935794830322266,2,5,0.03
2,10000000,0.3183014992564938,0.7029118287569264,0.9205384254455566,0.024933338165283203,2,6,0.03
2,10000000,0.31831535372723674,0.7029286517925322,0.8307785987854004,0.0249330997467041,2,7,0.03
2,10000000,0.31830836743820007,0.7029199551536401,0.912560224533081,0.02393651008605957,2,8,0.03
2,10000000,0.3183163191387538,0.7029417377722568,0.9095668792724609,0.023935794830322266,2,9,0.03
4,1000000,0.10292186976279871,0.9330843795851163,0.13763189315795898,0.003989458084106445,2,0,0.03
4,1000000,0.10336403959934837,0.9368268237524289,0.1466076374053955,0.0029921531677246094,2,1,0.02
4,1000000,0.101709164946685,0.9353479225748896,0.15558385848999023,0.003989458084106445,2,2,0.03
4,1000000,0.10145405566543976,0.9275053991277381,0.1545865535736084,0.003989696502685547,2,3,0.03
4,1000000,0.10366867872940486,0.9558569558640029,0.15558385848999023,0.003988981246948242,2,4,0.02
4,1000000,0.10205996330200973,0.9525965558831231,0.1655576229095459,0.002991914749145508,2,5,0.02
4,1000000,0.1021491172657983,0.9235232940563682,0.1655573844909668,0.003989458084106445,2,6,0.02
4,1000000,0.10242248492996867,0.941701331857944,0.16156768798828125,0.002991914749145508,2,7,0.02
4,1000000,0.10270632072424443,0.9456429920582796,0.16655468940734863,0.012965679168701172,2,8,0.07
4,1000000,0.10090458908410715,0.9247653196220568,0.1715407371520996,0.011968135833740234,2,9,0.07
4,10000000,0.10145117840901079,0.9310577579305767,1.5638179779052734,0.034906864166259766,2,0,0.02
4,10000000,0.1014978480061264,0.9332281456311574,1.6545755863189697,0.03390932083129883,2,1,0.02
4,10000000,0.10145525934634186,0.9339213727109458,1.7293751239776611,0.0359044075012207,2,2,0.02
4,10000000,0.10140222633812787,0.929419153029081,1.7213966846466064,0.034906864166259766,2,3,0.02
4,10000000,0.1013713446443693,0.9321571100719902,1.816143274307251,0.034906864166259766,2,4,0.02
4,10000000,0.1011749872791004,0.9300908154936289,1.782233715057373,0.034906625747680664,2,5,0.02
4,10000000,0.10120952840914771,0.927111665944458,1.869002103805542,0.03390932083129883,2,6,0.02
4,10000000,0.10167161555421479,0.9356532915931445,1.7722609043121338,0.03390932083129883,2,7,0.02
4,10000000,0.10151875959620137,0.9341341502420609,1.8819677829742432,0.03291130065917969,2,8,0.02
4,10000000,0.10143107023361622,0.9355694531846195,1.8560371398925781,0.03390932083129883,2,9,0.02
6,1000000,0.031245002940492095,1.2156200888013529,0.21642112731933594,0.005984067916870117,2,0,0.03
6,1000000,0.019990901850787605,0.5120208673844749,0.24135470390319824,0.004986286163330078,2,1,0.02
6,1000000,0.02667051169322115,0.8260104189124249,0.23237895965576172,0.004986286163330078,2,2,0.02
6,1000000,0.02920778367224746,1.1638437741120202,0.23038411140441895,0.003988981246948242,2,3,0.02
6,1000000,0.028674297263867197,1.000382339182868,0.2373654842376709,0.003989219665527344,2,4,0.02
6,1000000,0.018168057701238544,0.46815191405337225,0.2563142776489258,0.00498652458190918,2,5,0.02
6,1000000,0.028109299788173357,1.0489350113492917,0.24135422706604004,0.004987478256225586,2,6,0.02
6,1000000,0.027136446151500685,1.3333563495984133,0.23437285423278809,0.00498652458190918,2,7,0.02
6,1000000,0.03496073524333379,1.8924426026612138,0.24235200881958008,0.003989458084106445,2,8,0.02
6,1000000,0.0376938407637758,1.5343337155486356,0.24634099006652832,0.004986763000488281,2,9,0.02
6,10000000,0.03270314891729464,1.4116770461813912,2.413546562194824,0.043881893157958984,2,0,0.02
6,10000000,0.03148929418042802,1.3618125369910719,2.498319387435913,0.044879913330078125,2,1,0.02
6,10000000,0.030936478386471445,1.2549953563433145,2.598052740097046,0.04188799858093262,2,2,0.02
6,10000000,0.030529559667231632,1.2264018717501028,2.66786527633667,0.04288506507873535,2,3,0.02
6,10000000,0.03150603492395492,1.1279251096021417,2.7636098861694336,0.04089069366455078,2,4,0.01
6,10000000,0.0333759371511079,1.417247683379973,2.7107512950897217,0.04288530349731445,2,5,0.02
6,10000000,0.034599163566818095,1.4734293894657544,2.76161527633667,0.04388260841369629,2,6,0.02
6,10000000,0.028872925021618975,1.0348104596581453,2.780564546585083,0.04188823699951172,2,7,0.01
6,10000000,0.03395264905829908,1.4239042387824414,2.8414015769958496,0.04188823699951172,2,8,0.01
6,10000000,0.02960277028829253,1.3108599447796296,2.8822920322418213,0.04886960983276367,2,9,0.02
8,1000000,0.0008418263310646599,0.05405984873019647,0.2902233600616455,0.005984306335449219,2,0,0.02
8,1000000,0.0043794201852936495,0.2531202210666264,0.29421305656433105,0.00498652458190918,2,1,0.02
8,1000000,0.013113581560852135,0.9664089444847475,0.3201439380645752,0.005984306335449219,2,2,0.02
8,1000000,0.005915072848776609,0.48052998901606137,0.32413315773010254,0.005983829498291016,2,3,0.02
8,1000000,0.07435057965982655,8.272356128371234,0.32213878631591797,0.00498652458190918,2,4,0.02
8,1000000,0.07126854504067194,7.903735151831789,0.3400907516479492,0.005983591079711914,2,5,0.02
8,1000000,0.0026532712380885944,0.1936292048911478,0.3370988368988037,0.005984067916870117,2,6,0.02
8,1000000,0.036615981311589205,3.6572447698921366,0.328122615814209,0.004986286163330078,2,7,0.01
8,1000000,0.0022967074729164164,0.1603657007464273,0.3400907516479492,0.004986763000488281,2,8,0.01
8,1000000,0.0005838163197300299,0.04553264164388724,0.33011746406555176,0.005983591079711914,2,9,0.02
8,10000000,0.005522237007914659,0.7882967124187321,3.214404582977295,0.05385589599609375,2,0,0.02
8,10000000,0.024960154932798066,5.798592636025665,3.3929271697998047,0.05385541915893555,2,1,0.02
8,10000000,0.005354753504674269,0.6409677115462068,3.5175938606262207,0.05186128616333008,2,2,0.01
8,10000000,0.009756624005626706,1.3303515993037465,3.535545587539673,0.05186128616333008,2,3,0.01
8,10000000,0.012818045814725143,1.9768735258067598,3.739999294281006,0.05585002899169922,2,4,0.01
8,10000000,0.009853802255839029,1.2207318312452764,3.7210497856140137,0.05585050582885742,2,5,0.01
8,10000000,0.005204030889040028,0.6654862830819589,3.6771671772003174,0.051860809326171875,2,6,0.01
8,10000000,0.010539937480240626,1.3485899261902992,3.6881377696990967,0.05285835266113281,2,7,0.01
8,10000000,0.009029556004196623,1.0964614282217526,3.8596792221069336,0.05086398124694824,2,8,0.01
8,10000000,0.016459493703088145,2.1682879478655934,3.8507027626037598,0.05186104774475098,2,9,0.01
2,1000000,0.31828693140441766,0.7028372876077578,0.07579731941223145,0.002992391586303711,3,0,0.04
2,1000000,0.318251610786916,0.7029019442881155,0.07280492782592773,0.0019948482513427734,3,1,0.03
2,1000000,0.31832522152448955,0.7030608131096122,0.07679438591003418,0.001994609832763672,3,2,0.03
2,1000000,0.3184241222897609,0.7031761860447521,0.07779216766357422,0.001994609832763672,3,3,0.02
2,1000000,0.3183870252233799,0.7031173845210491,0.07779216766357422,0.0019943714141845703,3,4,0.02
2,1000000,0.3183402998491156,0.7028648201683606,0.07679462432861328,0.0019948482513427734,3,5,0.03
2,1000000,0.31815076215594673,0.7026397726874215,0.07978653907775879,0.002991914749145508,3,6,0.04
2,1000000,0.3181425384920616,0.7027160221593445,0.07679462432861328,0.0029931068420410156,3,7,0.04
2,1000000,0.3182801904674917,0.7029105285121824,0.0747988224029541,0.001995086669921875,3,8,0.03
2,1000000,0.318399801905988,0.7030682176781292,0.07878875732421875,0.002992868423461914,3,9,0.04
2,10000000,0.3183049203473955,0.7029174799261738,0.7799139022827148,0.02393651008605957,3,0,0.03
2,10000000,0.31830920086364217,0.702914773094498,0.823796272277832,0.02393651008605957,3,1,0.03
2,10000000,0.31830650282261097,0.702923179543394,0.8088366985321045,0.0249330997467041,3,2,0.03
2,10000000,0.3183086867080491,0.7029178206925673,0.8597016334533691,0.022938251495361328,3,3,0.03
2,10000000,0.3183127852228544,0.7029277936623773,0.8826398849487305,0.023936033248901367,3,4,0.03
2,10000000,0.3183082176519279,0.7029126846024553,0.852719783782959,0.025930404663085938,3,5,0.03
2,10000000,0.3183150315243164,0.7029210000046047,0.8547146320343018,0.025930404663085938,3,6,0.03
2,10000000,0.31832009623708524,0.7029321271861488,0.879647970199585,0.02293848991394043,3,7,0.03
2,10000000,0.3183163933347462,0.7029391305235829,0.8946077823638916,0.02393627166748047,3,8,0.03
2,10000000,0.3183111414236474,0.7029263412698129,0.8975992202758789,0.023936033248901367,3,9,0.03
4,1000000,0.10074141049029021,0.9320618140164634,0.13663482666015625,0.003989219665527344,3,0,0.03
4,1000000,0.10257232234006,0.9608811350887045,0.15059709548950195,0.0029921531677246094,3,1,0.02
4,1000000,0.09876262162656181,0.9036901042195306,0.16156792640686035,0.003989696502685547,3,2,0.02
4,1000000,0.09977951714595641,0.8934189134416968,0.15658068656921387,0.003989458084106445,3,3,0.02
4,1000000,0.10017582980668605,0.9173255697866008,0.1545867919921875,0.003989458084106445,3,4,0.03
4,1000000,0.10256379273616052,0.9492386338911155,0.16057062149047852,0.003988981246948242,3,5,0.02
4,1000000,0.09985252893903067,0.9011091911469707,0.1545872688293457,0.0029914379119873047,3,6,0.02
4,1000000,0.10096686437241766,0.9121232467680668,0.1715412139892578,0.0029921531677246094,3,7,0.02
4,1000000,0.10169953726063354,0.936585863793564,0.16057062149047852,0.002991914749145508,3,8,0.02
4,1000000,0.1012319253938501,0.9254360334787362,0.15957331657409668,0.002991914749145508,3,9,0.02
4,10000000,0.10132150338164438,0.9287700699400832,1.5588316917419434,0.03390908241271973,3,0,0.02
4,10000000,0.10102853612168003,0.9231757130457663,1.6645491123199463,0.031914472579956055,3,1,0.02
4,10000000,0.10134846946251351,0.9297921129158376,1.6974613666534424,0.0359041690826416,3,2,0.02
4,10000000,0.10115572509666261,0.9279663108299019,1.7592947483062744,0.034906625747680664,3,3,0.02
4,10000000,0.10133060176474543,0.9298939102565601,1.8221275806427002,0.03391003608703613,3,4,0.02
4,10000000,0.10152588493396021,0.9309492608024887,1.794201374053955,0.0359036922454834,3,5,0.02
4,10000000,0.10127308587800644,0.9289230976153287,1.8281118869781494,0.034906625747680664,3,6,0.02
4,10000000,0.10175664698091627,0.9382996048878197,1.8141489028930664,0.034906864166259766,3,7,0.02
4,10000000,0.10127719458348772,0.9306717276808653,1.8799731731414795,0.04787182807922363,3,8,0.02
4,10000000,0.10105231991241329,0.9259729742245547,1.8859565258026123,0.034906864166259766,3,9,0.02
6,1000000,0.041897085333675574,1.6881427163257403,0.2124319076538086,0.00498652458190918,3,0,0.02
6,1000000,0.028061320050275024,1.0617825095333935,0.21941328048706055,0.003989219665527344,3,1,0.02
6,1000000,0.03686260155682905,1.1933302537771324,0.23138141632080078,0.004987001419067383,3,2,0.02
6,1000000,0.03716026466467662,1.556050040248218,0.23138093948364258,0.003989458084106445,3,3,0.02
6,1000000,0.027596232153729857,0.8441841445327923,0.2373654842376709,0.003988981246948242,3,4,0.02
6,1000000,0.021911075459813537,0.8124427759475689,0.23636841773986816,0.003988981246948242,3,5,0.02
6,1000000,0.026804870201426752,0.8793107571974124,0.23636794090270996,0.00498652458190918,3,6,0.02
6,1000000,0.02271458327310735,1.0121947724537141,0.2513279914855957,0.00498652458190918,3,7,0.02
6,1000000,0.04159223254417553,1.592912743483459,0.2533226013183594,0.003989219665527344,3,8,0.02
6,1000000,0.027480623886513973,0.9338646520416142,0.2373654842376709,0.00498652458190918,3,9,0.02
6,10000000,0.032743776182510544,1.3829806033741137,2.419529914855957,0.04787182807922363,3,0,0.02
6,10000000,0.02925270620753609,1.0920460959473195,2.5282394886016846,0.04388260841369629,3,1,0.02
6,10000000,0.029495639380676945,1.0636771095957114,2.6000473499298096,0.04288506507873535,3,2,0.02
6,10000000,0.030609285606808537,1.1292061266131328,2.6728527545928955,0.04288506507873535,3,3,0.02
6,10000000,0.035790136268655445,1.8953023145376775,2.754634141921997,0.04388236999511719,3,4,0.02
6,10000000,0.03376588173303877,1.4519536673283335,2.72670841217041,0.04587721824645996,3,5,0.02
6,10000000,0.03156151606315778,1.4508004725734387,2.7386767864227295,0.04288506507873535,3,6,0.02
6,10000000,0.02991285229411445,1.1197851681553797,2.7237167358398438,0.047872066497802734,3,7,0.02
6,10000000,0.03543361801709183,1.5353761043251908,2.87032413482666,0.042885780334472656,3,8,0.01
6,10000000,0.03383051720824129,1.5193892923844146,2.8344199657440186,0.04488015174865723,3,9,0.02
8,1000000,0.0022889154890714815,0.156463905469194,0.2922186851501465,0.008976221084594727,3,0,0.03
8,1000000,0.0024460112894264647,0.2008215511007617,0.3121650218963623,0.004986286163330078,3,1,0.02
8,1000000,0.00813680579419338,0.6041246618243441,0.3061814308166504,0.004986763000488281,3,2,0.02
8,1000000,0.0008948414859793088,0.06621400091992735,0.3091728687286377,0.004987001419067383,3,3,0.02
8,1000000,0.0022925064738967514,0.20516130731111779,0.3171520233154297,0.004986286163330078,3,4,0.02
8,1000000,0.005805829633633305,0.35231255964448605,0.3510608673095703,0.00498652458190918,3,5,0.01
8,1000000,0.001669051193382329,0.11520476872597579,0.3291199207305908,0.00498652458190918,3,6,0.01
8,1000000,0.0009214744535766297,0.07564028844743964,0.3261280059814453,0.005984067916870117,3,7,0.02
8,1000000,0.0007545884358225656,0.04940334818918896,0.3291201591491699,0.00498652458190918,3,8,0.01
8,1000000,0.0011156424319497058,0.06010480268928314,0.32213854789733887,0.004987001419067383,3,9,0.02
8,10000000,0.006532248175507075,0.9556405405497236,3.172515869140625,0.052858829498291016,3,0,0.02
8,10000000,0.010578144082916954,1.2368928816517186,3.394922971725464,0.05385422706604004,3,1,0.02
8,10000000,0.005481107238346822,0.8159536359249367,3.5335512161254883,0.05086374282836914,3,2,0.01
8,10000000,0.005405200542733617,0.6316070048547365,3.5305590629577637,0.05485343933105469,3,3,0.02
8,10000000,0.016641066520044448,3.0165177746498553,3.719054937362671,0.05285811424255371,3,4,0.01
8,10000000,0.004347079414599593,0.42776169859562774,3.712074041366577,0.05186104774475098,3,5,0.01
8,10000000,0.006936774477314684,0.6177819731613416,3.6801586151123047,0.05385637283325195,3,6,0.01
8,10000000,0.018115493404850413,3.12658663285936,3.7350122928619385,0.050864458084106445,3,7,0.01
8,10000000,0.01430964972752905,2.491588116337673,3.853694200515747,0.051860809326171875,3,8,0.01
8,10000000,0.002749502263525866,0.30343464448825586,3.8586819171905518,0.05086398124694824,3,9,0.01
2,1000000,0.31826309464656,0.7027804248214887,0.08078384399414062,0.002992391586303711,4,0,0.04
2,1000000,0.31829127603533075,0.7028184620043012,0.07978630065917969,0.002992391586303711,4,1,0.04
2,1000000,0.3182085434126426,0.7027155267441338,0.07579684257507324,0.0019948482513427734,4,2,0.03
2,1000000,0.31843903316685745,0.7031250952502397,0.07878899574279785,0.0019948482513427734,4,3,0.02
2,1000000,0.3182989324814572,0.7028939061139056,0.07579755783081055,0.0029916763305664062,4,4,0.04
2,1000000,0.3182189853353569,0.70268303475012,0.07779216766357422,0.002991914749145508,4,5,0.04
2,1000000,0.3183957974862795,0.7030978536454928,0.07679462432861328,0.001994609832763672,4,6,0.03
2,1000000,0.31836086315782347,0.7030407526218211,0.07679486274719238,0.001994609832763672,4,7,0.03
2,1000000,0.31819218074721944,0.7027062703576674,0.07779169082641602,0.0029921531677246094,4,8,0.04
2,1000000,0.3182790890463148,0.7028134815158211,0.07479977607727051,0.002992391586303711,4,9,0.04
2,10000000,0.3183110322566183,0.7029222216055013,0.7619624137878418,0.023935794830322266,4,0,0.03
2,10000000,0.3183142606982567,0.7029220925400923,0.7978665828704834,0.024933576583862305,4,1,0.03
2,10000000,0.3183098934290951,0.7029289066183213,0.8447408676147461,0.024934053421020508,4,2,0.03
2,10000000,0.31831342529672646,0.7029303571140763,0.8457376956939697,0.024932861328125,4,3,0.03
2,10000000,0.3183144411244858,0.7029322855123588,0.9025866985321045,0.02293872833251953,4,4,0.02
2,10000000,0.31831555062924266,0.7029202592027617,0.8676798343658447,0.024932861328125,4,5,0.03
2,10000000,0.31831364859059186,0.7029225383126814,0.8636903762817383,0.023936033248901367,4,6,0.03
2,10000000,0.318316012336976,0.7029222179123141,0.8826401233673096,0.025930404663085938,4,7,0.03
2,10000000,0.31831211159730044,0.7029177535120649,0.9275197982788086,0.023935794830322266,4,8,0.03
2,10000000,0.3183082711803789,0.7029207078715322,0.8906185626983643,0.024933338165283203,4,9,0.03
4,1000000,0.10116144432628332,0.9311251234176261,0.13862919807434082,0.00399017333984375,4,0,0.03
4,1000000,0.10161078798206931,0.9408826765870822,0.15159368515014648,0.0029921531677246094,4,1,0.02
4,1000000,0.1004264890906186,0.9274981643556008,0.157578706741333,0.0029916763305664062,4,2,0.02
4,1000000,0.10081919489423734,0.9366090396178682,0.14760541915893555,0.002991914749145508,4,3,0.02
4,1000000,0.09785587749304468,0.8925324307486916,0.14860248565673828,0.003989458084106445,4,4,0.03
4,1000000,0.09962927746714752,0.9063018165510928,0.1515946388244629,0.002991914749145508,4,5,0.02
4,1000000,0.10171775603362185,0.9488823696433427,0.1515946388244629,0.003989458084106445,4,6,0.03
4,1000000,0.10032381320954009,0.9280948961591122,0.16057038307189941,0.003989696502685547,4,7,0.02
4,1000000,0.10246215041748513,0.973111127732119,0.16057038307189941,0.003989458084106445,4,8,0.02
4,1000000,0.1016547581162463,0.9288313401216867,0.16356253623962402,0.0029921531677246094,4,9,0.02
4,10000000,0.10122617610110836,0.9307557926702072,1.6096954345703125,0.03390932083129883,4,0,0.02
4,10000000,0.10155342936532409,0.9347185756873462,1.6665434837341309,0.03390908241271973,4,1,0.02
4,10000000,0.10134354218556141,0.929081057795114,1.6944692134857178,0.03291153907775879,4,2,0.02
4,10000000,0.10120062231204914,0.9269525980986365,1.7323675155639648,0.03789854049682617,4,3,0.02
4,10000000,0.10144848504847302,0.935637535639715,1.8181383609771729,0.03490638732910156,4,4,0.02
4,10000000,0.10153525612494474,0.9323791001800737,1.8211302757263184,0.03390932083129883,4,5,0.02
4,10000000,0.10114763199695356,0.9299778794095549,1.811156988143921,0.031914710998535156,4,6,0.02
4,10000000,0.10114282706547092,0.926544731853235,1.7882177829742432,0.0359039306640625,4,7,0.02
