ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc
2,100000,0.3129155837479408,0.6966455721697755,0.008976221084594727,0.09773826599121094,1,0.92
2,1000000,0.31973053778653654,0.7046455625382863,0.012964487075805664,0.02393651008605957,1,0.65
2,10000000,0.3180977012935145,0.702453298646284,0.19647550582885742,0.25531673431396484,1,0.57
4,100000,0.10213395471713595,0.9291546804620385,0.016954421997070312,0.09973335266113281,1,0.85
4,1000000,0.09825769054246762,0.8999981553409517,0.03291177749633789,0.03291201591491699,1,0.5
4,10000000,0.10106031618790169,0.9294121478065374,0.328122615814209,0.3311145305633545,1,0.5
6,100000,0.0438966320241192,1.6201722240314234,0.02992081642150879,0.10372185707092285,1,0.78
6,1000000,0.030809862030256728,1.3550210405014615,0.04986691474914551,0.04587721824645996,1,0.48
6,10000000,0.031249210798014248,1.2699565896693432,0.49567437171936035,0.42885327339172363,1,0.46
8,100000,0.0020331879931064006,0.13694883323934356,0.04388260841369629,0.10073089599609375,1,0.7
8,1000000,0.003092599635491379,0.2808633282935574,0.056847572326660156,0.05585217475891113,1,0.5
8,10000000,0.008668587869018252,1.3510528919663756,0.658238410949707,0.5824427604675293,1,0.47
2,100000,0.3169626008774985,0.7030178562375986,0.05186128616333008,0.008975744247436523,2,0.15
2,1000000,0.31774994461570993,0.7012587265982273,0.013962268829345703,0.025931119918823242,2,0.65
2,10000000,0.3190671648313089,0.703970696742205,0.17054414749145508,0.24733853340148926,2,0.59
4,100000,0.10022076434627161,0.960000318190235,0.015956878662109375,0.009973526000976562,2,0.38
4,1000000,0.10236631504320799,0.9420918421492306,0.03291177749633789,0.03690147399902344,2,0.53
4,10000000,0.10186331725595517,0.9301602509222988,0.31017041206359863,0.35205888748168945,2,0.53
6,100000,0.02791346801628371,1.039437557520159,0.029919862747192383,0.011968374252319336,2,0.29
6,1000000,0.027585258070203258,1.2035567634414142,0.04388236999511719,0.0468747615814209,2,0.52
6,10000000,0.03291710169983429,1.42057196938164,0.5026557445526123,0.4807145595550537,2,0.49
8,100000,0.00223767134587041,0.16661281053793103,0.04487967491149902,0.01196908950805664,2,0.21
8,1000000,0.00818240383669405,0.7939605981812569,0.06582283973693848,0.05385613441467285,2,0.45
8,10000000,0.01311806120894287,2.898347890953191,0.6602344512939453,0.57047438621521,2,0.46
2,100000,0.3159575393316046,0.6987650226909992,0.05684781074523926,0.00997304916381836,3,0.15
2,1000000,0.31800426525281256,0.702667154088318,0.015957355499267578,0.02493429183959961,3,0.61
2,10000000,0.31853598671719313,0.703345992240777,0.16455888748168945,0.2573122978210449,3,0.61
4,100000,0.0996197903529241,0.9251866158581323,0.01495981216430664,0.010970830917358398,3,0.42
4,1000000,0.10147302032634778,0.9260060796926248,0.03291153907775879,0.034906625747680664,3,0.51
4,10000000,0.10124126807914954,0.9296895408709167,0.3291201591491699,0.33809614181518555,3,0.51
6,100000,0.0394881583853153,1.3903363010326781,0.031914710998535156,0.010970592498779297,3,0.26
6,1000000,0.027867837048325864,1.172006312597396,0.04886889457702637,0.04488039016723633,3,0.48
6,10000000,0.03153702280962111,1.3058001321050878,0.4936795234680176,0.4837064743041992,3,0.49
8,100000,0.010179534267334077,0.8329154138898879,0.043883323669433594,0.01196742057800293,3,0.21
8,1000000,0.0077897735685297075,0.804110819284071,0.06582427024841309,0.05585050582885742,3,0.46
8,10000000,0.009321418109975626,1.6637541217929446,0.655247688293457,0.5684804916381836,3,0.46
2,100000,0.3148727026344674,0.6977993845897632,0.05186057090759277,0.008976221084594727,4,0.15
2,1000000,0.317973902214993,0.7019125176202703,0.016954660415649414,0.02393627166748047,4,0.59
2,10000000,0.31822894905033894,0.7028415109517717,0.18650078773498535,0.23537087440490723,4,0.56
4,100000,0.10025763251224913,0.9201721124598595,0.015957355499267578,0.009973287582397461,4,0.38
4,1000000,0.10144351380300785,0.9439333373512676,0.036901235580444336,0.037899017333984375,4,0.51
4,10000000,0.10229103436820369,0.9372248661335647,0.3281219005584717,0.36003756523132324,4,0.52
6,100000,0.04704493582232064,2.756951522940757,0.03091716766357422,0.0109710693359375,4,0.26
