ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc
2,100000,0.31796847686329915,1.2488809153732845,0.007977962493896484,0.007978439331054688,1,0.5
2,1000000,0.31826481647818616,1.249579241252439,0.0029921531677246094,0.0109710693359375,1,0.79
4,100000,0.10960182309366788,1.8326337252383926,0.0019948482513427734,0.007978200912475586,1,0.8
4,1000000,0.10192246706391156,1.6302879324421515,0.00498652458190918,0.017952919006347656,1,0.78
6,100000,0.1107448749696093,10.917418870989257,0.002991199493408203,0.007978677749633789,1,0.73
6,1000000,0.03618585132763478,3.783636987734927,0.005984067916870117,0.02094411849975586,1,0.78
8,100000,1.6880217666415436,188.52716783824278,0.0049860477447509766,0.007979631423950195,1,0.62
8,1000000,0.17092173294263668,59.61862965050868,0.00897526741027832,0.02593088150024414,1,0.74
2,100000,0.31796847686329915,1.2488809153732845,0.00598454475402832,0.002991199493408203,2,0.33
2,1000000,0.31826481647818616,1.249579241252439,0.002991914749145508,0.011968851089477539,2,0.8
4,100000,0.10960182309366788,1.8326337252383926,0.001994609832763672,0.002991199493408203,2,0.6
4,1000000,0.10192246706391156,1.6302879324421515,0.0049877166748046875,0.014959335327148438,2,0.75
6,100000,0.1107448749696093,10.917418870989257,0.003989696502685547,0.002992391586303711,2,0.43
6,1000000,0.03618585132763478,3.783636987734927,0.006980419158935547,0.02393651008605957,2,0.77
8,100000,1.6880217666415436,188.52716783824278,0.004986286163330078,0.003989696502685547,2,0.44
8,1000000,0.17092173294263668,59.61862965050868,0.007977962493896484,0.024933815002441406,2,0.76
2,100000,0.31796847686329915,1.2488809153732845,0.005984067916870117,0.001994609832763672,3,0.25
2,1000000,0.31826481647818616,1.249579241252439,0.0029926300048828125,0.011967658996582031,3,0.8
4,100000,0.10960182309366788,1.8326337252383926,0.0019948482513427734,0.002991199493408203,3,0.6
4,1000000,0.10192246706391156,1.6302879324421515,0.00498652458190918,0.016954898834228516,3,0.77
6,100000,0.1107448749696093,10.917418870989257,0.0029926300048828125,0.002991199493408203,3,0.5
6,1000000,0.03618585132763478,3.783636987734927,0.004986763000488281,0.020944595336914062,3,0.81
8,100000,1.6880217666415436,188.52716783824278,0.004985809326171875,0.00399017333984375,3,0.44
8,1000000,0.17092173294263668,59.61862965050868,0.008975505828857422,0.02593064308166504,3,0.74
2,100000,0.31796847686329915,1.2488809153732845,0.005984067916870117,0.0019948482513427734,4,0.25
2,1000000,0.31826481647818616,1.249579241252439,0.002992391586303711,0.011967182159423828,4,0.8
4,100000,0.10960182309366788,1.8326337252383926,0.0009975433349609375,0.002992391586303711,4,0.75
4,1000000,0.10192246706391156,1.6302879324421515,0.005983829498291016,0.016954421997070312,4,0.74
6,100000,0.1107448749696093,10.917418870989257,0.0029921531677246094,0.002991914749145508,4,0.5
6,1000000,0.03618585132763478,3.783636987734927,0.00797891616821289,0.020943880081176758,4,0.72
8,100000,1.6880217666415436,188.52716783824278,0.0049877166748046875,0.0039882659912109375,4,0.44
8,1000000,0.17092173294263668,59.61862965050868,0.008975744247436523,0.023936748504638672,4,0.73
2,100000,0.31796847686329915,1.2488809153732845,0.0059833526611328125,0.001995086669921875,5,0.25
2,1000000,0.31826481647818616,1.249579241252439,0.002991199493408203,0.0109710693359375,5,0.79
4,100000,0.10960182309366788,1.8326337252383926,0.001994609832763672,0.0019948482513427734,5,0.5
4,1000000,0.10192246706391156,1.6302879324421515,0.002991914749145508,0.014960765838623047,5,0.83
6,100000,0.1107448749696093,10.917418870989257,0.003988742828369141,0.0029921531677246094,5,0.43
6,1000000,0.03618585132763478,3.783636987734927,0.00698089599609375,0.019946575164794922,5,0.74
8,100000,1.6880217666415436,188.52716783824278,0.003989458084106445,0.00399017333984375,5,0.5
8,1000000,0.17092173294263668,59.61862965050868,0.009972572326660156,0.023936748504638672,5,0.71
2,100000,0.31796847686329915,1.2488809153732845,0.0049860477447509766,0.0019948482513427734,6,0.29
2,1000000,0.31826481647818616,1.249579241252439,0.0019943714141845703,0.011968135833740234,6,0.86
4,100000,0.10960182309366788,1.8326337252383926,0.0019943714141845703,0.002991914749145508,6,0.6
4,1000000,0.10192246706391156,1.6302879324421515,0.003989458084106445,0.016954660415649414,6,0.81
6,100000,0.1107448749696093,10.917418870989257,0.002991914749145508,0.002992391586303711,6,0.5
6,1000000,0.03618585132763478,3.783636987734927,0.00498652458190918,0.020943641662597656,6,0.81
8,100000,1.6880217666415436,188.52716783824278,0.003989458084106445,0.003989696502685547,6,0.5
8,1000000,0.17092173294263668,59.61862965050868,0.008975505828857422,0.02393627166748047,6,0.73
2,100000,0.31796847686329915,1.2488809153732845,0.005984067916870117,0.0019953250885009766,7,0.25
2,1000000,0.31826481647818616,1.249579241252439,0.000997304916381836,0.011967182159423828,7,0.92
4,100000,0.10960182309366788,1.8326337252383926,0.0019948482513427734,0.0029916763305664062,7,0.6
4,1000000,0.10192246706391156,1.6302879324421515,0.0029921531677246094,0.015958070755004883,7,0.84
6,100000,0.1107448749696093,10.917418870989257,0.0029914379119873047,0.003989696502685547,7,0.57
6,1000000,0.03618585132763478,3.783636987734927,0.0069806575775146484,0.02094435691833496,7,0.75
8,100000,1.6880217666415436,188.52716783824278,0.003989219665527344,0.0029921531677246094,7,0.43
8,1000000,0.17092173294263668,59.61862965050868,0.008975744247436523,0.024933338165283203,7,0.74
