ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,8388608,1.0000312846166404,0.00973402935336081,4.781216859817505,0.25830960273742676,1,5.039526462554932,0.05
4,8388608,1.0037645715505024,0.2884161765997516,19.43104887008667,0.4278554916381836,1,19.858904361724854,0.02
6,8388608,0.9327429817028507,0.9313568396989224,67.74786686897278,0.7120964527130127,1,68.45996332168579,0.01
8,8388608,1.3324541847443581e-14,1.3324541847443707e-14,132.06390953063965,1.6336326599121094,1,133.69754219055176,0.01
