ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,8388608,1.000000047176386,0.005612667862954013,0.0718083381652832,0.7275595664978027,1,0.7993679046630859,0.91
4,8388608,1.0110515725428781,0.14380435589630125,0.03390860557556152,1.0573241710662842,1,1.0912327766418457,0.97
6,8388608,0.01744509968461577,0.01224563715403492,0.05385589599609375,1.4313685894012451,1,1.4852244853973389,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08377575874328613,1.7829489707946777,1,1.8667247295379639,0.96
2,8388608,1.000000047176386,0.005612667862954013,0.05186128616333008,0.6846745014190674,2,0.7365357875823975,0.93
4,8388608,1.0110515725428781,0.14380435589630125,0.03789877891540527,1.0596811771392822,2,1.0975799560546875,0.97
6,8388608,0.01744509968461577,0.01224563715403492,0.055850982666015625,1.400895357131958,2,1.4567463397979736,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08178210258483887,1.7939090728759766,2,1.8756911754608154,0.96
2,8388608,1.000000047176386,0.005612667862954013,0.05186176300048828,0.6617364883422852,3,0.7135982513427734,0.93
4,8388608,1.0110515725428781,0.14380435589630125,0.04388236999511719,1.0242931842803955,3,1.0681755542755127,0.96
6,8388608,0.01744509968461577,0.01224563715403492,0.05884289741516113,1.3998794555664062,3,1.4587223529815674,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08228445053100586,1.8164427280426025,3,1.8987271785736084,0.96
2,8388608,1.000000047176386,0.005612667862954013,0.05485343933105469,0.6547553539276123,4,0.709608793258667,0.92
4,8388608,1.0110515725428781,0.14380435589630125,0.03989362716674805,1.0323717594146729,4,1.072265386581421,0.96
6,8388608,0.01744509968461577,0.01224563715403492,0.05983996391296387,1.3889429569244385,4,1.4487829208374023,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08977293968200684,1.7763657569885254,4,1.8661386966705322,0.95
2,8388608,1.000000047176386,0.005612667862954013,0.05385589599609375,0.6981463432312012,5,0.7520022392272949,0.93
4,8388608,1.0110515725428781,0.14380435589630125,0.03690147399902344,1.0333635807037354,5,1.0702650547027588,0.97
6,8388608,0.01744509968461577,0.01224563715403492,0.053868770599365234,1.397000789642334,5,1.4508695602416992,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08976054191589355,1.7873413562774658,5,1.8771018981933594,0.95
2,8388608,1.000000047176386,0.005612667862954013,0.05485343933105469,0.6687169075012207,6,0.7235703468322754,0.92
4,8388608,1.0110515725428781,0.14380435589630125,0.03789854049682617,1.0576906204223633,6,1.0955891609191895,0.97
6,8388608,0.01744509968461577,0.01224563715403492,0.06283187866210938,1.4008736610412598,6,1.4637055397033691,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08078408241271973,1.7969861030578613,6,1.877770185470581,0.96
2,8388608,1.000000047176386,0.005612667862954013,0.052878618240356445,0.6628479957580566,7,0.7157266139984131,0.93
4,8388608,1.0110515725428781,0.14380435589630125,0.032923221588134766,1.0372867584228516,7,1.0702099800109863,0.97
6,8388608,0.01744509968461577,0.01224563715403492,0.0718080997467041,1.4173614978790283,7,1.4891695976257324,0.95
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08477330207824707,1.7654075622558594,7,1.8501808643341064,0.95
2,8388608,1.000000047176386,0.005612667862954013,0.05884408950805664,0.6921577453613281,8,0.7510018348693848,0.92
4,8388608,1.0110515725428781,0.14380435589630125,0.03490638732910156,1.1002554893493652,8,1.1351618766784668,0.97
6,8388608,0.01744509968461577,0.01224563715403492,0.05386686325073242,1.412945032119751,8,1.4668118953704834,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08477401733398438,1.7999343872070312,8,1.8847084045410156,0.96
2,8388608,1.000000047176386,0.005612667862954013,0.05285930633544922,0.6652929782867432,9,0.7181522846221924,0.93
4,8388608,1.0110515725428781,0.14380435589630125,0.04638242721557617,1.0395102500915527,9,1.085892677307129,0.96
6,8388608,0.01744509968461577,0.01224563715403492,0.061846017837524414,1.433413028717041,9,1.4952590465545654,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08382940292358398,1.823352575302124,9,1.907181978225708,0.96
2,8388608,1.000000047176386,0.005612667862954013,0.05186152458190918,0.6891717910766602,10,0.7410333156585693,0.93
4,8388608,1.0110515725428781,0.14380435589630125,0.03889608383178711,1.0632905960083008,10,1.102186679840088,0.96
6,8388608,0.01744509968461577,0.01224563715403492,0.05237746238708496,1.4517614841461182,10,1.5041389465332031,0.97
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08477330207824707,1.817270040512085,10,1.902043342590332,0.96
