ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,8388608,1.000000047176386,0.005612667862954013,0.055553770065307616,0.6805059671401977,0.7360597372055053,0.925
4,8388608,1.0110515725428781,0.14380435589630125,0.038349151611328125,1.0505067586898804,1.0888559103012085,0.966
6,8388608,0.01744509968461577,0.01224563715403492,0.05849888324737549,1.413444185256958,1.4719430685043335,0.96
8,8388608,5.913818939841066e-11,5.913818929248659e-11,0.08463099002838134,1.7959958553314208,1.8806268453598023,0.9570000000000001
