ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,1000000,0.9999641278260357,0.003122871556424117,0.010970830917358398,0.09075713157653809,1,0.10172796249389648,0.89
4,1000000,1.0010022895590314,0.018420711822311173,0.003989458084106445,0.1296532154083252,1,0.13364267349243164,0.97
6,1000000,1.0109566903631388,0.1134496092796466,0.008975982666015625,0.17353582382202148,1,0.1825118064880371,0.95
8,1000000,2.492089552098284,1.4305017937482056,0.011968135833740234,0.23537063598632812,1,0.24733877182006836,0.95
2,1000000,0.9999641278260357,0.003122871556424117,0.00797891616821289,0.0827782154083252,2,0.09075713157653809,0.91
4,1000000,1.0010022895590314,0.018420711822311173,0.004987001419067383,0.13863086700439453,2,0.14361786842346191,0.97
6,1000000,1.0109566903631388,0.1134496092796466,0.008974552154541016,0.18650150299072266,2,0.19547605514526367,0.95
8,1000000,2.492089552098284,1.4305017937482056,0.01296544075012207,0.22539734840393066,2,0.23836278915405273,0.95
2,1000000,0.9999641278260357,0.003122871556424117,0.006981372833251953,0.08377599716186523,3,0.09075736999511719,0.92
4,1000000,1.0010022895590314,0.018420711822311173,0.003989219665527344,0.13563776016235352,3,0.13962697982788086,0.97
6,1000000,1.0109566903631388,0.1134496092796466,0.009972572326660156,0.1735372543334961,3,0.18350982666015625,0.95
8,1000000,2.492089552098284,1.4305017937482056,0.009972333908081055,0.2234032154083252,3,0.23337554931640625,0.96
2,1000000,0.9999641278260357,0.003122871556424117,0.005983829498291016,0.0827789306640625,4,0.08876276016235352,0.93
4,1000000,1.0010022895590314,0.018420711822311173,0.004986763000488281,0.13862967491149902,4,0.1436164379119873,0.97
6,1000000,1.0109566903631388,0.1134496092796466,0.00698089599609375,0.17852210998535156,4,0.1855030059814453,0.96
8,1000000,2.492089552098284,1.4305017937482056,0.009973764419555664,0.2343738079071045,4,0.24434757232666016,0.96
2,1000000,0.9999641278260357,0.003122871556424117,0.005983829498291016,0.09275269508361816,5,0.09873652458190918,0.94
4,1000000,1.0010022895590314,0.018420711822311173,0.005983114242553711,0.14960169792175293,5,0.15558481216430664,0.96
6,1000000,1.0109566903631388,0.1134496092796466,0.008975505828857422,0.17353606224060059,5,0.182511568069458,0.95
8,1000000,2.492089552098284,1.4305017937482056,0.011968135833740234,0.22838950157165527,5,0.2403576374053955,0.95
2,1000000,0.9999641278260357,0.003122871556424117,0.0069811344146728516,0.0857706069946289,6,0.09275174140930176,0.92
4,1000000,1.0010022895590314,0.018420711822311173,0.00498652458190918,0.132645845413208,6,0.1376323699951172,0.96
6,1000000,1.0109566903631388,0.1134496092796466,0.00698089599609375,0.17054414749145508,6,0.17752504348754883,0.96
8,1000000,2.492089552098284,1.4305017937482056,0.009973287582397461,0.23138189315795898,6,0.24135518074035645,0.96
2,1000000,0.9999641278260357,0.003122871556424117,0.00698089599609375,0.08676791191101074,7,0.09374880790710449,0.93
4,1000000,1.0010022895590314,0.018420711822311173,0.004987001419067383,0.13364267349243164,7,0.13862967491149902,0.96
6,1000000,1.0109566903631388,0.1134496092796466,0.0069811344146728516,0.19946670532226562,7,0.20644783973693848,0.97
8,1000000,2.492089552098284,1.4305017937482056,0.009973764419555664,0.2563154697418213,7,0.26628923416137695,0.96
2,1000000,0.9999641278260357,0.003122871556424117,0.007977724075317383,0.08178138732910156,8,0.08975911140441895,0.91
4,1000000,1.0010022895590314,0.018420711822311173,0.00498652458190918,0.13065075874328613,8,0.1356372833251953,0.96
6,1000000,1.0109566903631388,0.1134496092796466,0.008975982666015625,0.18051743507385254,8,0.18949341773986816,0.95
8,1000000,2.492089552098284,1.4305017937482056,0.008975982666015625,0.23138117790222168,8,0.2403571605682373,0.96
2,1000000,0.9999641278260357,0.003122871556424117,0.006981372833251953,0.08577084541320801,9,0.09275221824645996,0.92
4,1000000,1.0010022895590314,0.018420711822311173,0.003989219665527344,0.132645845413208,9,0.13663506507873535,0.97
6,1000000,1.0109566903631388,0.1134496092796466,0.007978439331054688,0.17453312873840332,9,0.182511568069458,0.96
8,1000000,2.492089552098284,1.4305017937482056,0.008975982666015625,0.23237919807434082,9,0.24135518074035645,0.96
2,1000000,0.9999641278260357,0.003122871556424117,0.007978677749633789,0.0827782154083252,10,0.09075689315795898,0.91
4,1000000,1.0010022895590314,0.018420711822311173,0.00498652458190918,0.12765884399414062,10,0.1326453685760498,0.96
6,1000000,1.0109566903631388,0.1134496092796466,0.005983829498291016,0.18450689315795898,10,0.19049072265625,0.97
8,1000000,2.492089552098284,1.4305017937482056,0.009973287582397461,0.22838950157165527,10,0.23836278915405273,0.96
