ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,1000000,0.9956211388863591,0.0031174724928030024,0.023935794830322266,0.10073041915893555,1,0.12466621398925781,0.81
4,1000000,1.0270749923451106,0.01864804749936362,0.02792525291442871,0.13464045524597168,1,0.1625657081604004,0.83
6,1000000,1.1967549062125744,0.14061478535339547,0.046874284744262695,0.18051767349243164,1,0.22739195823669434,0.79
8,1000000,1.9240029238358867,1.1708912128936726,0.0608370304107666,0.23836326599121094,1,0.29920029640197754,0.8
2,1000000,1.001877989558956,0.003120712894663183,0.018949031829833984,0.08477354049682617,2,0.10372257232666016,0.82
4,1000000,0.9664399409748154,0.01775978736045663,0.02792501449584961,0.13463997840881348,2,0.16256499290466309,0.83
6,1000000,0.87408093615449,0.08386057466935544,0.04188799858093262,0.17453408241271973,2,0.21642208099365234,0.81
8,1000000,0.4806642002753411,0.1555497554144761,0.059839487075805664,0.23537039756774902,2,0.2952098846435547,0.8
2,1000000,1.0006351390216757,0.0031229466382809634,0.01894974708557129,0.08976006507873535,3,0.10870981216430664,0.83
4,1000000,0.9630185520470165,0.0176833833614462,0.03390908241271973,0.1406240463256836,3,0.17453312873840332,0.81
6,1000000,0.855866605425833,0.07767672967518956,0.04188799858093262,0.17752599716186523,3,0.21941399574279785,0.81
8,1000000,0.3515067462858512,0.14310196136604522,0.061834096908569336,0.2293868064880371,3,0.29122090339660645,0.79
2,1000000,1.000624047467233,0.0031274363291329153,0.020943880081176758,0.09175539016723633,4,0.11269927024841309,0.81
4,1000000,1.010567356240267,0.01834059644500372,0.031914710998535156,0.1406238079071045,4,0.17253851890563965,0.82
6,1000000,0.8913770954216292,0.0866039609423202,0.05186128616333008,0.17852306365966797,4,0.23038434982299805,0.77
8,1000000,1.8325789408300983,0.7951868595587684,0.05884242057800293,0.2373652458190918,4,0.2962076663970947,0.8
2,1000000,1.0030912183209135,0.0031261488982407093,0.021941423416137695,0.0827786922454834,5,0.1047201156616211,0.79
4,1000000,0.9899134435086527,0.01816617511693336,0.02792525291442871,0.13663482666015625,5,0.16456007957458496,0.83
6,1000000,1.0742294577322544,0.13158232066045059,0.041887760162353516,0.18949460983276367,5,0.2313823699951172,0.82
8,1000000,1.3999205979634688,0.697553933633314,0.05884289741516113,0.2263946533203125,5,0.28523755073547363,0.79
2,1000000,0.9972628591741536,0.003117014200446005,0.01795220375061035,0.08477354049682617,6,0.10272574424743652,0.83
4,1000000,1.0008709279119476,0.018258846808507638,0.03291153907775879,0.13364315032958984,6,0.16655468940734863,0.8
6,1000000,0.871930868707282,0.07923421048419695,0.04587697982788086,0.18550443649291992,6,0.23138141632080078,0.8
8,1000000,0.6544053135130075,0.2787756864039785,0.05884242057800293,0.2263948917388916,6,0.28523731231689453,0.79
2,1000000,0.9943638011341821,0.0031064351022343697,0.01795172691345215,0.0827789306640625,7,0.10073065757751465,0.82
4,1000000,1.0236655211055907,0.01869653202557508,0.03490638732910156,0.13563776016235352,7,0.17054414749145508,0.8
6,1000000,1.1292066005462993,0.11475481794329313,0.041887760162353516,0.17852377891540527,7,0.2204115390777588,0.81
8,1000000,0.7214698058405994,0.2681053552656458,0.061833858489990234,0.2293868064880371,7,0.29122066497802734,0.79
2,1000000,0.9968827614423011,0.0031183046151348885,0.021941184997558594,0.0857706069946289,8,0.1077117919921875,0.8
4,1000000,1.0085926436379251,0.018356256959033253,0.027925491333007812,0.13364243507385254,8,0.16156792640686035,0.83
6,1000000,1.0865842033118376,0.09678106702831263,0.042885541915893555,0.1795203685760498,8,0.22240591049194336,0.81
8,1000000,0.4926592527190866,0.18922596476634007,0.05784487724304199,0.22838950157165527,8,0.28623437881469727,0.8
2,1000000,0.9983289021956366,0.0031146431055793337,0.02094411849975586,0.0827784538269043,9,0.10372257232666016,0.8
4,1000000,0.9768260890726077,0.017885741251049504,0.027925491333007812,0.13463997840881348,9,0.1625654697418213,0.83
6,1000000,1.0567832964678612,0.10314063092987616,0.044879913330078125,0.17253923416137695,9,0.21741914749145508,0.79
8,1000000,0.772355493454306,0.25138492453813166,0.056847572326660156,0.2373654842376709,9,0.29421305656433105,0.81
2,1000000,0.9956336896491015,0.003116108471519198,0.01795172691345215,0.08577084541320801,10,0.10372257232666016,0.83
4,1000000,0.9994732102864051,0.018249291746827417,0.027925491333007812,0.13763189315795898,10,0.1655573844909668,0.83
6,1000000,1.0255207212326267,0.10590349672054354,0.04188799858093262,0.1825120449066162,10,0.22440004348754883,0.81
8,1000000,2.1389967228314952,0.9863934730916661,0.06183457374572754,0.23237943649291992,10,0.29421401023864746,0.79
