ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,8388608,0.9930607317161505,0.012189119880439312,0.27725911140441895,0.13463973999023438,1,0.4118988513946533,0.33
4,8388608,0.7484444056784175,0.19762924912627683,0.29920005798339844,0.1296534538269043,1,0.42885351181030273,0.3
6,8388608,-11.07026739477397,4.965899598370959,0.44281578063964844,0.14261865615844727,1,0.5854344367980957,0.24
8,8388608,-126.67119464205052,179.03799744555778,0.611365556716919,0.13464045524597168,1,0.7460060119628906,0.18
2,8388608,0.9857690186017694,0.01218704710861654,0.18350887298583984,0.1266617774963379,2,0.31017065048217773,0.41
4,8388608,0.8228870561278464,0.1976424154493532,0.34407997131347656,0.13862919807434082,2,0.4827091693878174,0.29
6,8388608,8.76516432129823,4.965665990562493,0.45977091789245605,0.15059709548950195,2,0.610368013381958,0.25
8,8388608,-49.13693358786545,179.00943917854198,0.6143572330474854,0.1406245231628418,2,0.7549817562103271,0.19
2,8388608,1.0090493239756253,0.012187251420420665,0.2044532299041748,0.13663482666015625,3,0.34108805656433105,0.4
4,8388608,0.9225419732549329,0.19762682932594083,0.2932157516479492,0.13663458824157715,3,0.42985033988952637,0.32
6,8388608,11.689256241446078,4.966372963616597,0.44880008697509766,0.12765908241271973,3,0.5764591693878174,0.22
8,8388608,94.27258389584523,179.0497028622468,0.616351842880249,0.1356370449066162,3,0.7519888877868652,0.18
2,8388608,1.0089694102548656,0.0121874275860666,0.18251252174377441,0.14162158966064453,4,0.32413411140441895,0.44
4,8388608,1.0003485373257583,0.1976369161669725,0.30518388748168945,0.13663458824157715,4,0.4418184757232666,0.31
6,8388608,9.870968855893247,4.966433135810218,0.47871994972229004,0.13463997840881348,4,0.6133599281311035,0.22
8,8388608,-23.270351943966006,178.98667083114339,0.6003949642181396,0.13164806365966797,4,0.7320430278778076,0.18
2,8388608,0.9946273458636113,0.012190008601900773,0.20844244956970215,0.13962697982788086,5,0.348069429397583,0.4
4,8388608,1.031964104411915,0.19768658717071913,0.29620814323425293,0.1356370449066162,5,0.43184518814086914,0.31
6,8388608,5.65255848206246,4.965645009763825,0.4837067127227783,0.14561128616333008,5,0.6293179988861084,0.23
8,8388608,-238.45043405966913,179.05247269612852,0.6243302822113037,0.1406240463256836,5,0.7649543285369873,0.18
2,8388608,1.014140047894571,0.012186304627923698,0.18051719665527344,0.13065075874328613,6,0.31116795539855957,0.42
4,8388608,1.1019282034051685,0.19771788216561884,0.30817627906799316,0.12666106224060059,6,0.43483734130859375,0.29
6,8388608,5.957306654664202,4.964507990906666,0.45079493522644043,0.1545867919921875,6,0.6053817272186279,0.26
8,8388608,149.29682171609014,178.97552279169219,0.6173491477966309,0.1466078758239746,6,0.7639570236206055,0.19
2,8388608,0.9805465480168819,0.012188545973567208,0.2124323844909668,0.1326448917388916,7,0.3450772762298584,0.38
4,8388608,1.131335342933378,0.1977122339458761,0.29620814323425293,0.1326456069946289,7,0.42885375022888184,0.31
6,8388608,6.256245369282354,4.964951425403296,0.48470425605773926,0.13065052032470703,7,0.6153547763824463,0.21
8,8388608,-181.56978380944503,178.99785244253044,0.6213390827178955,0.13663434982299805,7,0.7579734325408936,0.18
2,8388608,0.9824942857338512,0.012188084842198967,0.20644831657409668,0.1216742992401123,8,0.328122615814209,0.37
4,8388608,1.1799907176423359,0.1976933710010422,0.3251307010650635,0.1376323699951172,8,0.46276307106018066,0.3
6,8388608,1.3324924926187542,4.965412481611019,0.4667515754699707,0.13065099716186523,8,0.5974025726318359,0.22
8,8388608,-11.834943283824472,179.04545786931516,0.5884265899658203,0.13763213157653809,8,0.7260587215423584,0.19
2,8388608,0.9931173181822895,0.012190614556672289,0.21741890907287598,0.1266613006591797,9,0.34408020973205566,0.37
4,8388608,1.2522623500867587,0.1976647160203493,0.3201439380645752,0.12865614891052246,9,0.44880008697509766,0.29
6,8388608,-2.8240549799618777,4.964714750932293,0.4687469005584717,0.1356370449066162,9,0.6043839454650879,0.22
8,8388608,-178.19346434798229,179.04542720844196,0.6243307590484619,0.1515946388244629,9,0.7759253978729248,0.2
2,8388608,0.9945468183765196,0.012190909024717466,0.19248557090759277,0.13962721824645996,10,0.33211278915405273,0.42
4,8388608,0.3539696217866667,0.19767510657780624,0.31615400314331055,0.1406240463256836,10,0.45677804946899414,0.31
6,8388608,-4.714936534742956,4.966004100868767,0.46575474739074707,0.1266613006591797,10,0.5924160480499268,0.21
8,8388608,54.62739315817842,179.03791952760318,0.605381965637207,0.15159392356872559,10,0.7569758892059326,0.2
