ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,1000000,0.9933270884899236,0.00553588149680645,0.042885541915893555,0.042885780334472656,1,0.08577132225036621,0.5
4,1000000,0.9875019187221128,0.031154404365120666,0.03390908241271973,0.046875,1,0.08078408241271973,0.58
6,1000000,1.0690543824834542,0.18495813475459855,0.0498661994934082,0.06582450866699219,1,0.11569070816040039,0.57
8,1000000,0.914317453588417,0.40861461157917395,0.05684781074523926,0.07779192924499512,1,0.13463973999023438,0.58
2,1000000,1.0038790198236518,0.005567968341432391,0.018949031829833984,0.03390932083129883,2,0.05285835266113281,0.64
4,1000000,0.9521906987561659,0.03196078880776081,0.03390955924987793,0.05385589599609375,2,0.08776545524597168,0.61
6,1000000,0.9153419671064672,0.1857643243893406,0.04188823699951172,0.06183481216430664,2,0.10372304916381836,0.6
8,1000000,0.4592885375777958,0.24823129805922423,0.0608372688293457,0.0937492847442627,2,0.1545865535736084,0.61
2,1000000,1.0095589908282638,0.0055888283307998195,0.018949508666992188,0.03490638732910156,3,0.05385589599609375,0.65
4,1000000,0.9832851911734383,0.03159407576151937,0.02792525291442871,0.04787254333496094,3,0.07579779624938965,0.63
6,1000000,0.8728893959334435,0.13839431909367184,0.04288482666015625,0.06981348991394043,3,0.11269831657409668,0.62
8,1000000,0.39105834305758697,0.14991510534778066,0.05684781074523926,0.08676815032958984,3,0.1436159610748291,0.6
2,1000000,1.0042814100365662,0.005572312029817775,0.02094411849975586,0.03490638732910156,4,0.05585050582885742,0.62
4,1000000,1.0511069999525486,0.03330385563430747,0.0359041690826416,0.04986739158630371,4,0.08577156066894531,0.58
6,1000000,1.1869976981594301,0.21543435952077486,0.04487943649291992,0.06482768058776855,4,0.10970711708068848,0.59
8,1000000,1.0104978526302342,0.4473611568776318,0.07080984115600586,0.08078408241271973,4,0.15159392356872559,0.53
2,1000000,1.0003045958561807,0.005557837103228415,0.019946575164794922,0.0359039306640625,5,0.05585050582885742,0.64
4,1000000,1.022408986063465,0.03263625630818219,0.028922557830810547,0.052858591079711914,5,0.08178114891052246,0.65
6,1000000,0.9143107961008081,0.14992017343450062,0.04188799858093262,0.07081079483032227,5,0.11269879341125488,0.63
8,1000000,0.257484498289292,0.06908219703448484,0.0608372688293457,0.07978677749633789,5,0.1406240463256836,0.57
2,1000000,0.9962259894282403,0.005531107422697177,0.020943880081176758,0.03690171241760254,6,0.0578455924987793,0.64
4,1000000,0.9647711053197049,0.031225433020849243,0.03291177749633789,0.04886937141418457,6,0.08178114891052246,0.6
6,1000000,0.9196408475054546,0.1414977531861266,0.04288530349731445,0.06482672691345215,6,0.1077120304107666,0.6
8,1000000,1.2391190565616819,0.5692910508532983,0.05585074424743652,0.08377599716186523,6,0.13962674140930176,0.6
2,1000000,0.994745190837748,0.005541751576992423,0.01795196533203125,0.03390955924987793,7,0.05186152458190918,0.65
4,1000000,1.0192014968333933,0.031648815892296074,0.02792501449584961,0.05186152458190918,7,0.07978653907775879,0.65
6,1000000,1.1514094688206022,0.24482188972299898,0.04587721824645996,0.0688164234161377,7,0.11469364166259766,0.6
8,1000000,0.44965144064924834,0.17644304910063716,0.057845115661621094,0.07779192924499512,7,0.1356370449066162,0.57
2,1000000,0.9954176002226209,0.005538466371071566,0.018949270248413086,0.034906864166259766,8,0.05385613441467285,0.65
4,1000000,0.963038451112228,0.030711049743579258,0.031914472579956055,0.0468745231628418,8,0.07878899574279785,0.59
6,1000000,0.9185815924829326,0.14140640112232628,0.04986691474914551,0.06382942199707031,8,0.11369633674621582,0.56
8,1000000,0.7959493180775722,0.3560919844783496,0.05984020233154297,0.08776521682739258,8,0.14760541915893555,0.59
2,1000000,0.9948862142080509,0.005527201636758903,0.017952442169189453,0.03390908241271973,9,0.05186152458190918,0.65
4,1000000,0.9726438338018067,0.030737465973089566,0.02991962432861328,0.04787254333496094,9,0.07779216766357422,0.62
6,1000000,0.9064251936850536,0.13920280256312384,0.04487943649291992,0.0688161849975586,9,0.11369562149047852,0.61
8,1000000,0.39990046565868365,0.1872898110803544,0.05585050582885742,0.07779192924499512,9,0.13364243507385254,0.58
2,1000000,0.9989797331174316,0.0055532682313386905,0.0219419002532959,0.031914472579956055,10,0.05385637283325195,0.59
4,1000000,1.0214987129752686,0.032582197146667616,0.03390908241271973,0.04986691474914551,10,0.08377599716186523,0.6
6,1000000,0.953615543149868,0.14793907911491017,0.04188799858093262,0.06382918357849121,10,0.10571718215942383,0.6
8,1000000,0.4060699681883996,0.18582674602161178,0.05585074424743652,0.08377623558044434,10,0.13962697982788086,0.6
