ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,8388608,1.000000001673967,0.009733680700952478,0.052858948707580566,0.26848161220550537,0.32134056091308594,0.835
4,8388608,1.529659905340338,0.45353283633554764,0.03610348701477051,0.38935863971710205,0.42546212673187256,0.915
6,8388608,480.5992124676594,480.5853135365718,0.06133601665496826,0.5124296426773072,0.5737656593322754,0.893
8,8388608,764875.2819511542,764875.2819511512,0.0808837890625,0.6453739166259765,0.7262577056884766,0.889
