ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,1000000,-2.029079633182893,0.07064299149952515,0.02323787212371826,0.014461469650268555,0.037699341773986816,0.384
4,1000000,9.275121870306837,7.070333228949998,0.03730001449584961,0.014660906791687012,0.05196092128753662,0.284
6,1000000,52.095985521395754,706.9188831565131,0.05345706939697266,0.015558338165283203,0.06901540756225585,0.22599999999999998
8,1000000,-24001.888789476077,70717.4853690274,0.07719380855560302,0.015658116340637206,0.09285192489624024,0.16799999999999998
