ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,8388608,0.9999792076080601,0.005612544887036939,5.164193391799927,0.6821756362915039,5.846369028091431,0.12
4,8388608,1.020869824913116,0.1610644280556704,10.129916667938232,1.1220002174377441,11.251916885375977,0.1
6,8388608,0.06531601347104593,0.06484205302251993,53.9906485080719,1.8261175155639648,55.816766023635864,0.03
8,8388608,5.894760076574708e-19,4.767051897148244e-19,125.8365592956543,2.154240131378174,127.99079942703247,0.02
