ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,1000000,0.9999886312468984,0.005552531736815986,0.7379272937774658,0.034607315063476564,0.7725346088409424,0.043
4,1000000,0.999280569284734,0.03180095936988345,1.526020336151123,0.05196094512939453,1.5779812812805176,0.031
6,1000000,1.0138415907207265,0.1700941713177554,2.266939330101013,0.0685168981552124,2.3354562282562257,0.03
8,1000000,0.6445393939500974,0.3038488428627073,3.017233395576477,0.08577051162719726,3.103003907203674,0.03
