ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,8388608,1.012203403444408,0.00983337696355553,0.14261865615844727,0.2822451591491699,1,0.4248638153076172,0.66
4,8388608,0.9857373566899477,0.2857299415227933,0.2483363151550293,0.38796281814575195,1,0.6362991333007812,0.61
6,8388608,0.824189791220635,0.8205303727887271,0.36602139472961426,0.5206077098846436,1,0.8866291046142578,0.59
8,8388608,6.444261485182083e-31,6.442706624152207e-31,0.48470425605773926,0.6612322330474854,1,1.1459364891052246,0.58
2,8388608,0.9947550882573714,0.009723518819650046,0.17253875732421875,0.2842397689819336,2,0.45677852630615234,0.62
4,8388608,0.7783425635617026,0.20995768037205445,0.2672855854034424,0.3730025291442871,2,0.6402881145477295,0.58
6,8388608,4.6801541761155795e-05,4.105440505316983e-05,0.3899571895599365,0.512629508972168,2,0.9025866985321045,0.57
8,8388608,1.5079793144174162e-18,1.5073381854200885e-18,0.47872018814086914,0.6402883529663086,2,1.1190085411071777,0.57
2,8388608,1.012900751816534,0.009797358449178221,0.14960002899169922,0.3031895160675049,3,0.4527895450592041,0.67
4,8388608,0.8842943985422389,0.19949354966864205,0.24235177040100098,0.3839733600616455,3,0.6263251304626465,0.61
6,8388608,0.0019464473912143014,0.0014425599070300812,0.3640265464782715,0.5475361347198486,3,0.9115626811981201,0.6
8,8388608,1.86214056841245e-21,1.8617288475052126e-21,0.4906883239746094,0.6233334541320801,3,1.1140217781066895,0.56
2,8388608,0.9936621479388339,0.009724216815405948,0.17353606224060059,0.28523707389831543,4,0.458773136138916,0.62
4,8388608,1.1705601302451665,0.30451436284417516,0.24933362007141113,0.3889598846435547,4,0.6382935047149658,0.61
6,8388608,0.002232766697432342,0.0019642016419349428,0.39095473289489746,0.5186135768890381,4,0.9095683097839355,0.57
8,8388608,2.9169358880084017e-20,2.9169358880083824e-20,0.479717493057251,0.6662187576293945,4,1.1459362506866455,0.58
2,8388608,1.0068269298176913,0.009774020006080884,0.14959979057312012,0.29920005798339844,5,0.44879984855651855,0.67
4,8388608,0.7851928924918073,0.19705111231234756,0.25232577323913574,0.38297557830810547,5,0.6353013515472412,0.6
6,8388608,0.042314225474343534,0.042016429874443935,0.37998437881469727,0.5345706939697266,5,0.9145550727844238,0.58
8,8388608,2.963233492232774e-22,2.9632006166968255e-22,0.4777226448059082,0.6602351665496826,5,1.1379578113555908,0.58
2,8388608,0.9982077881037525,0.009736430423498935,0.17353606224060059,0.27227163314819336,6,0.44580769538879395,0.61
4,8388608,1.32582093216993,0.32384077962974395,0.248335599899292,0.4029228687286377,6,0.6512584686279297,0.62
6,8388608,4.309341139971954e-05,3.416678639662931e-05,0.375995397567749,0.5415513515472412,6,0.9175467491149902,0.59
8,8388608,2.1676922494630888e-24,2.1676918917527063e-24,0.5395572185516357,0.663226842880249,6,1.2027840614318848,0.55
2,8388608,0.9941934195139086,0.0097058630896318,0.18650150299072266,0.27426648139953613,7,0.4607679843902588,0.6
4,8388608,1.1120946562726637,0.3351103512860989,0.24933362007141113,0.4118986129760742,7,0.6612322330474854,0.62
6,8388608,3.251369794827616,3.2346833147569143,0.35804271697998047,0.5136268138885498,7,0.8716695308685303,0.59
8,8388608,8.397615869135633e-21,8.397589453334397e-21,0.5216052532196045,0.6642246246337891,7,1.1858298778533936,0.56
2,8388608,0.9782686491852047,0.00960457021818335,0.15259194374084473,0.29720520973205566,8,0.4497971534729004,0.66
4,8388608,1.1429920640798892,0.38215984714841755,0.23537039756774902,0.4388267993927002,8,0.6741971969604492,0.65
6,8388608,2.024718147674397e-06,2.0126993556150786e-06,0.3620321750640869,0.5325758457183838,8,0.8946080207824707,0.6
8,8388608,5.622587489944671e-16,5.05426453161169e-16,0.4916861057281494,0.6482663154602051,8,1.1399524211883545,0.57
2,8388608,0.9925007030665756,0.00969535438832424,0.16954684257507324,0.281247615814209,9,0.4507944583892822,0.62
4,8388608,1.2476639146161117,0.28985659177341144,0.24235248565673828,0.4168851375579834,9,0.6592376232147217,0.63
6,8388608,0.0011790100546378401,0.0011048585424777027,0.36302971839904785,0.5156211853027344,9,0.8786509037017822,0.59
8,8388608,3.17484466925178e-26,3.174844668522394e-26,0.4827096462249756,0.6353011131286621,9,1.1180107593536377,0.57
2,8388608,1.0025752628299516,0.009791793303858407,0.1515951156616211,0.2762608528137207,10,0.4278559684753418,0.65
4,8388608,1.2085967720657804,0.30893763214349473,0.23537087440490723,0.4029226303100586,10,0.6382935047149658,0.63
6,8388608,0.044203581001450325,0.04419824626854291,0.3560483455657959,0.5066452026367188,10,0.8626935482025146,0.59
8,8388608,5.271670490469406e-32,3.789158248524785e-32,0.48171186447143555,0.6582400798797607,10,1.1399519443511963,0.58
