ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,8388608,0.9999704891863602,0.012188746192631411,5.046508073806763,0.12765884399414062,5.174166917800903,0.02
4,8388608,0.9989834227411805,0.19767341661564775,10.039158821105957,0.13763189315795898,10.176790714263916,0.01
6,8388608,-0.17498113019119604,4.965684722014826,80.57457304000854,0.32213902473449707,80.89671206474304,0.0
8,8388608,99.00652499997341,179.02399646337753,133.34249114990234,0.31615447998046875,133.6586456298828,0.0
