ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,8388608,1.0006795305920955,0.005624463183102511,0.25033092498779297,0.6981332302093506,1,0.9484641551971436,0.74
4,8388608,0.7884471352851337,0.13415781933322815,0.23836302757263184,1.0960693359375,1,1.3344323635101318,0.82
6,8388608,0.0013126910316201877,0.0007284973731919455,0.37100815773010254,1.4950029850006104,1,1.866011142730713,0.8
8,8388608,2.124860163146245e-12,2.1234532083810792e-12,0.48171186447143555,1.8480589389801025,1,2.329770803451538,0.79
2,8388608,1.0091457038436993,0.005654809093837589,0.1545867919921875,0.7101016044616699,2,0.8646883964538574,0.82
4,8388608,1.1426062694247183,0.19810082367329385,0.2603037357330322,1.0751256942749023,2,1.3354294300079346,0.81
6,8388608,0.00042058522729455775,0.000260201680134996,0.3590400218963623,1.444139003753662,2,1.8031790256500244,0.8
8,8388608,1.5073292648892348e-12,1.5072859041107548e-12,0.5435466766357422,1.8430726528167725,2,2.3866193294525146,0.77
2,8388608,1.0013882829438416,0.005629083425489033,0.18650126457214355,0.6911520957946777,3,0.8776533603668213,0.79
4,8388608,0.9458713384787535,0.171008211947079,0.26329612731933594,1.0811097621917725,3,1.3444058895111084,0.8
6,8388608,2.865953685103926e-05,1.9694546806461263e-05,0.37100768089294434,1.4431416988372803,3,1.8141493797302246,0.8
8,8388608,4.472540968542506e-20,4.4023381777971714e-20,0.4807147979736328,1.8480589389801025,3,2.3287737369537354,0.79
2,8388608,1.0088129514931015,0.005645119382367642,0.18151497840881348,0.7001278400421143,4,0.8816428184509277,0.79
4,8388608,0.8863587669424383,0.14639480064273425,0.24334931373596191,1.083104133605957,4,1.326453447341919,0.82
6,8388608,0.37004481300831604,0.3232346272466271,0.36801600456237793,1.4730618000030518,4,1.8410778045654297,0.8
8,8388608,1.2009216352587557e-15,1.1859609548391756e-15,0.506645917892456,1.8420746326446533,4,2.3487205505371094,0.78
2,8388608,1.0007960830109681,0.005627531706560115,0.1545867919921875,0.7091038227081299,5,0.8636906147003174,0.82
4,8388608,0.7264049914574096,0.09820043926504508,0.24135446548461914,1.1110293865203857,5,1.3523838520050049,0.82
6,8388608,0.3782162423454635,0.3674531115636849,0.3839733600616455,1.4172110557556152,5,1.8011844158172607,0.79
8,8388608,1.1035367638075952e-17,1.1025839336568343e-17,0.5435466766357422,1.8271148204803467,5,2.370661497116089,0.77
2,8388608,0.9950418787648996,0.00559830373931446,0.15358924865722656,0.670208215713501,6,0.8237974643707275,0.81
4,8388608,1.029940504450275,0.15666018712167853,0.23836255073547363,1.117013692855835,6,1.3553762435913086,0.82
6,8388608,0.16592057335029115,0.14579331878921262,0.3640267848968506,1.4092321395874023,6,1.773258924484253,0.79
8,8388608,2.5543275630643403e-09,1.8720492297695128e-09,0.4827091693878174,1.8829658031463623,6,2.3656749725341797,0.8
2,8388608,0.9982696993465654,0.005612914104438867,0.15857625007629395,0.7130932807922363,7,0.8716695308685303,0.82
4,8388608,1.0077582400581782,0.1633060162654265,0.23636817932128906,1.082106590270996,7,1.3184747695922852,0.82
6,8388608,0.010497921180386302,0.0100078967388313,0.37998437881469727,1.4650828838348389,7,1.8450672626495361,0.79
8,8388608,1.8049892139966657e-19,1.803322121123715e-19,0.48769617080688477,1.844069480895996,7,2.331765651702881,0.79
2,8388608,0.9906442712890547,0.005573205916678879,0.1545867919921875,0.6991307735443115,8,0.853717565536499,0.82
4,8388608,1.1247443930631384,0.15068544988504637,0.2712745666503906,1.0930774211883545,8,1.3643519878387451,0.8
6,8388608,0.0033131715509115743,0.002153647054473299,0.3590400218963623,1.4650826454162598,8,1.824122667312622,0.8
8,8388608,2.5936162447130683e-13,2.5925311541155127e-13,0.49766969680786133,1.8620212078094482,8,2.3596909046173096,0.79
2,8388608,0.9994839129802511,0.005617221009225031,0.15358996391296387,0.6941440105438232,9,0.8477339744567871,0.82
4,8388608,1.1555126936872178,0.20654122237118702,0.2373654842376709,1.1140213012695312,9,1.3513867855072021,0.82
6,8388608,0.03720022576344737,0.03583477555451717,0.3590397834777832,1.4710674285888672,9,1.8301072120666504,0.8
8,8388608,5.8179359730763074e-15,5.815548406693615e-15,0.485701322555542,1.8560376167297363,9,2.3417389392852783,0.79
2,8388608,1.0036275494315963,0.005627656985624774,0.15658235549926758,0.7011241912841797,10,0.8577065467834473,0.82
4,8388608,1.3428546936451264,0.19090839175620686,0.28623509407043457,1.1259891986846924,10,1.412224292755127,0.8
6,8388608,0.029665741285511686,0.027559144405209138,0.3610348701477051,1.4620904922485352,10,1.8231253623962402,0.8
8,8388608,1.1084121959127657e-14,1.1078014107260765e-14,0.479717493057251,1.8221282958984375,10,2.3018457889556885,0.79
