ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,total_time,eval_time_perc
2,8388608,0.9956320848616136,0.012188531362252352,0.20654785633087158,0.13304433822631836,0.3395921945571899,0.394
4,8388608,0.9545672312653177,0.19766853069499551,0.3103700876235962,0.13434081077575682,0.444710898399353,0.303
6,8388608,3.091473350778652,4.9655607447846135,0.46505658626556395,0.1379312753677368,0.6029878616333008,0.22800000000000004
8,8388608,-51.093030690468915,179.02384628532013,0.6123627424240112,0.14072370529174805,0.7530864477157593,0.187
