ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,1000000,-2.0006024587229154,0.07063973281495319,0.011968135833740234,0.015957355499267578,1,0.027925491333007812,0.57
4,1000000,11.854233617428296,7.071677712001025,0.01296544075012207,0.01495981216430664,1,0.02792525291442871,0.54
6,1000000,38.77633280121172,707.2483014067946,0.01994609832763672,0.016954898834228516,1,0.036900997161865234,0.46
8,1000000,-12781.474694010472,70717.30293111634,0.02393627166748047,0.016954660415649414,1,0.04089093208312988,0.41
2,1000000,-2.0006024587229154,0.07063973281495319,0.009973287582397461,0.013962507247924805,2,0.023935794830322266,0.58
4,1000000,11.854233617428296,7.071677712001025,0.010970830917358398,0.013962745666503906,2,0.024933576583862305,0.56
6,1000000,38.77633280121172,707.2483014067946,0.015958070755004883,0.01894855499267578,2,0.034906625747680664,0.54
8,1000000,-12781.474694010472,70717.30293111634,0.02293872833251953,0.01595759391784668,2,0.03889632225036621,0.41
2,1000000,-2.0006024587229154,0.07063973281495319,0.009973287582397461,0.013962268829345703,3,0.023935556411743164,0.58
4,1000000,11.854233617428296,7.071677712001025,0.0109710693359375,0.023936033248901367,3,0.03490710258483887,0.69
6,1000000,38.77633280121172,707.2483014067946,0.016954421997070312,0.015957355499267578,3,0.03291177749633789,0.48
8,1000000,-12781.474694010472,70717.30293111634,0.02293848991394043,0.016954898834228516,3,0.039893388748168945,0.43
2,1000000,-2.0006024587229154,0.07063973281495319,0.009973287582397461,0.013962745666503906,4,0.023936033248901367,0.58
4,1000000,11.854233617428296,7.071677712001025,0.010970592498779297,0.01595759391784668,4,0.026928186416625977,0.59
6,1000000,38.77633280121172,707.2483014067946,0.018949031829833984,0.01495981216430664,4,0.033908843994140625,0.44
8,1000000,-12781.474694010472,70717.30293111634,0.023936033248901367,0.014960289001464844,4,0.03889632225036621,0.38
2,1000000,-2.0006024587229154,0.07063973281495319,0.009973287582397461,0.01296544075012207,5,0.02293872833251953,0.57
4,1000000,11.854233617428296,7.071677712001025,0.010970354080200195,0.01296544075012207,5,0.023935794830322266,0.54
6,1000000,38.77633280121172,707.2483014067946,0.01795196533203125,0.013962745666503906,5,0.031914710998535156,0.44
8,1000000,-12781.474694010472,70717.30293111634,0.023936033248901367,0.014960050582885742,5,0.03889608383178711,0.38
2,1000000,-2.0006024587229154,0.07063973281495319,0.0109710693359375,0.015956878662109375,6,0.026927947998046875,0.59
4,1000000,11.854233617428296,7.071677712001025,0.012965917587280273,0.014959573745727539,6,0.027925491333007812,0.54
6,1000000,38.77633280121172,707.2483014067946,0.01795172691345215,0.01595783233642578,6,0.03390955924987793,0.47
8,1000000,-12781.474694010472,70717.30293111634,0.026927947998046875,0.015957355499267578,6,0.04288530349731445,0.37
2,1000000,-2.0006024587229154,0.07063973281495319,0.010970354080200195,0.013962507247924805,7,0.024932861328125,0.56
4,1000000,11.854233617428296,7.071677712001025,0.01296544075012207,0.015958070755004883,7,0.028923511505126953,0.55
6,1000000,38.77633280121172,707.2483014067946,0.019945859909057617,0.01595759391784668,7,0.0359034538269043,0.44
8,1000000,-12781.474694010472,70717.30293111634,0.026928186416625977,0.01795196533203125,7,0.04488015174865723,0.4
2,1000000,-2.0006024587229154,0.07063973281495319,0.010970592498779297,0.014960050582885742,8,0.02593064308166504,0.58
4,1000000,11.854233617428296,7.071677712001025,0.01296544075012207,0.014959573745727539,8,0.02792501449584961,0.54
6,1000000,38.77633280121172,707.2483014067946,0.016954898834228516,0.013962745666503906,8,0.030917644500732422,0.45
8,1000000,-12781.474694010472,70717.30293111634,0.025930166244506836,0.01595759391784668,8,0.041887760162353516,0.38
2,1000000,-2.0006024587229154,0.07063973281495319,0.009973526000976562,0.01495981216430664,9,0.024933338165283203,0.6
4,1000000,11.854233617428296,7.071677712001025,0.009973287582397461,0.013962745666503906,9,0.023936033248901367,0.58
6,1000000,38.77633280121172,707.2483014067946,0.016954660415649414,0.016955137252807617,9,0.03390979766845703,0.5
8,1000000,-12781.474694010472,70717.30293111634,0.025930404663085938,0.014960050582885742,9,0.04089045524597168,0.37
2,1000000,-2.0006024587229154,0.07063973281495319,0.009973287582397461,0.012965202331542969,10,0.02293848991394043,0.57
4,1000000,11.854233617428296,7.071677712001025,0.009973287582397461,0.01495981216430664,10,0.0249330997467041,0.6
6,1000000,38.77633280121172,707.2483014067946,0.016955137252807617,0.013962268829345703,10,0.03091740608215332,0.45
8,1000000,-12781.474694010472,70717.30293111634,0.022938966751098633,0.017952442169189453,10,0.040891408920288086,0.44
