ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,total_time,eval_time_perc
2,1000000,-2.0005036721461935,0.07063966127162363,0.7290506362915039,0.013962745666503906,1,0.7430133819580078,0.02
4,1000000,13.272803629522853,7.071310435219698,1.5009870529174805,0.01296544075012207,1,1.5139524936676025,0.01
6,1000000,125.90335386151473,706.6283241355177,2.3008482456207275,0.014960289001464844,1,2.3158085346221924,0.01
8,1000000,46220.57854652276,70704.24464866823,3.0658035278320312,0.015957117080688477,1,3.0817606449127197,0.01
2,1000000,-2.0010773342976353,0.07063991479982569,0.7549817562103271,0.013962745666503906,2,0.768944501876831,0.02
4,1000000,12.563590579361891,7.072911912450842,1.5648162364959717,0.014960050582885742,2,1.5797762870788574,0.01
6,1000000,368.4549475476362,707.1855148815662,2.3995847702026367,0.015957117080688477,2,2.415541887283325,0.01
8,1000000,104704.69054794486,70675.0755200813,3.174513101577759,0.015958547592163086,2,3.190471649169922,0.01
2,1000000,-2.0011573615036182,0.07063942310269021,0.7549800872802734,0.014960050582885742,3,0.7699401378631592,0.02
4,1000000,12.233963591591175,7.070441952871421,1.5678083896636963,0.015957355499267578,3,1.5837657451629639,0.01
6,1000000,-1025.9419920138446,707.2099731523963,2.265941858291626,0.014960527420043945,3,2.28090238571167,0.01
8,1000000,34460.3720813785,70732.64299509258,3.0009765625,0.016954421997070312,3,3.0179309844970703,0.01
2,1000000,-2.0009562557557046,0.07063958976359978,0.7559792995452881,0.013962268829345703,4,0.7699415683746338,0.02
4,1000000,13.39740448465323,7.070836528000585,1.5807738304138184,0.013962507247924805,4,1.5947363376617432,0.01
6,1000000,-833.4261359366828,707.4639952234418,2.284891366958618,0.014960050582885742,4,2.299851417541504,0.01
8,1000000,17306.156351762926,70749.3509798123,2.9112167358398438,0.015957355499267578,4,2.9271740913391113,0.01
2,1000000,-2.0012697855484314,0.07063976429553727,0.7320430278778076,0.01495981216430664,5,0.7470028400421143,0.02
4,1000000,13.084005093976355,7.072225872061002,1.551851511001587,0.013962507247924805,5,1.5658140182495117,0.01
6,1000000,-261.4239135317135,707.0620287528982,2.272922992706299,0.013962745666503906,5,2.2868857383728027,0.01
8,1000000,25505.023444118662,70729.55866206026,2.969062089920044,0.013962984085083008,5,2.983025074005127,0.0
2,1000000,-2.000660527778632,0.0706398944676604,0.7350349426269531,0.013962745666503906,6,0.748997688293457,0.02
4,1000000,12.062237377502727,7.072918552462204,1.5199360847473145,0.01296544075012207,6,1.5329015254974365,0.01
6,1000000,543.1825311918542,706.9761154603816,2.270928382873535,0.01595783233642578,6,2.286886215209961,0.01
8,1000000,89225.96088276897,70700.88913041528,3.094726085662842,0.016954421997070312,6,3.111680507659912,0.01
2,1000000,-2.001352365025403,0.07063942467742959,0.7649548053741455,0.014960050582885742,7,0.7799148559570312,0.02
4,1000000,12.835294848622635,7.070235606174452,1.4760539531707764,0.014960050582885742,7,1.491014003753662,0.01
6,1000000,283.48467435243697,707.1285316599821,2.271925687789917,0.014960765838623047,7,2.28688645362854,0.01
8,1000000,-45957.32110383094,70703.75593370623,3.1066932678222656,0.01595759391784668,7,3.1226508617401123,0.01
2,1000000,-2.001164184238731,0.07063945548031147,0.7579736709594727,0.012965202331542969,8,0.7709388732910156,0.02
4,1000000,12.105464521379588,7.071343726581973,1.4940054416656494,0.014960527420043945,8,1.5089659690856934,0.01
6,1000000,-1306.4544811734677,707.2586971005253,2.3217923641204834,0.01595759391784668,8,2.33774995803833,0.01
8,1000000,-45694.44620786788,70704.73797418126,2.9920010566711426,0.01695394515991211,8,3.0089550018310547,0.01
2,1000000,-2.001520914391002,0.07063934408749226,0.7669496536254883,0.013962984085083008,9,0.7809126377105713,0.02
4,1000000,12.46634355902099,7.071618148478813,1.4471313953399658,0.013962507247924805,9,1.4610939025878906,0.01
6,1000000,-67.54223057805649,707.5375233428538,2.291872501373291,0.01595759391784668,9,2.3078300952911377,0.01
8,1000000,-82074.88196060974,70722.08011353573,3.1106834411621094,0.01595759391784668,9,3.126641035079956,0.01
2,1000000,-2.00039507250502,0.07063958527991836,0.774928092956543,0.012966156005859375,10,0.7878942489624023,0.02
4,1000000,12.312959923642325,7.071456977942182,1.523925542831421,0.014960289001464844,10,1.5388858318328857,0.01
6,1000000,-659.5799801237883,707.2692717064042,2.2499845027923584,0.014960527420043945,10,2.2649450302124023,0.01
8,1000000,238227.79014326876,70722.36090235416,3.054832696914673,0.015957355499267578,10,3.0707900524139404,0.01
