func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,ncall,avg_neval,chi2,Q,run_num
f1,8,150,10000000,1.0000027495947723,2.816919663831783e-05,0.09760998183991047,571.868,19.806,34500,8522096.524137931,144.61902683215027,0.46982606581024844,2
f1,6,150,10000000,0.9999990945850139,2.1430887944192308e-05,0.04224813215646042,466.303,15.547,34650,8565999.910344828,174.6541476475075,0.04175543365225787,2
f1,4,150,10000000,0.9999941972151137,1.6511034143158852e-05,0.35144890598331185,364.306,13.009,37650,9020302.72413793,117.41812577486813,0.9489466305267401,2
f1,2,150,10000000,1.0000009930969103,2.7689454390947174e-06,0.35865528306941485,157.595,5.754,36300,4805000.0,131.0136732900108,0.7733490233834829,2
