func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,ncall,avg_neval,chi2,Q,run_num
f1,8,150,10000000,1.000006976607534,2.8136173598392693e-05,0.2479586468823355,574.027,20.794,34500,8521100.137931034,146.3587533609546,0.4295646531563033,3
f1,6,150,10000000,1.0000095278987653,2.1498624092097137e-05,0.4431864441406754,472.992,16.533,34650,8566219.448275862,113.41018223875672,0.9718511391266892,3
f1,4,150,10000000,1.0000091095173131,1.6632983927672335e-05,0.5476778762461488,363.573,13.092,37650,9017418.117241379,150.68972146455974,0.3345445013870141,3
f1,2,150,10000000,1.0000017699899102,2.7370229581721707e-06,0.6466843491061537,158.038,5.793,36300,4805000.0,133.66304936443885,0.7206559630237792,3
