func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,ncall,avg_neval,chi2,Q,run_num
f3,8,150,10000000,12.683224435044146,13.92456384644812,0.8390370114195214,583.79,20.192,34500,8435974.31724138,154.43338053086026,0.26121391961720464,3
f3,6,150,10000000,1.0016450461215796,0.23168849554903093,0.007100249486627752,478.784,16.355,34650,8470004.379310345,143.88691079216028,0.4869833335725342,3
f3,4,150,10000000,1.0024527903606417,0.0022262536912922245,1.1017568978035042,369.447,12.375,37650,8797971.158620689,125.24755766943525,0.8680528352784318,3
f3,2,150,10000000,1.0000012997877026,3.5414552562247435e-06,0.36702078906556296,166.639,6.228,36300,4805000.0,193.04707531274724,0.003986839088637173,3
