ndims,neval,result_mean,result_sdev,result_gen_time,result_eval_time,run_num,eval_time_perc,total_time
8,100000,1.1481739010752077e-35,1.1481739010751982e-35,0.004986763000488281,0.00797891616821289,5,0.62,0.012965679168701172
8,1000000,1.658064526879347e-35,1.6580645268793525e-35,0.06682085990905762,0.07280683517456055,5,0.52,0.13962769508361816
8,10000000,1.3868055098693053e-23,1.3868055063098194e-23,0.5525212287902832,0.7420163154602051,5,0.57,1.2945375442504883
2,10000,0.6503341106622756,0.15380246524665675,0.04388308525085449,0.008975505828857422,6,0.17,0.052858591079711914
2,100000,1.1846269626103803,0.09783954379438935,0.0019948482513427734,0.002991914749145508,6,0.6,0.004986763000488281
2,1000000,0.9719815420125126,0.027627925126681482,0.016954421997070312,0.032912254333496094,6,0.66,0.049866676330566406
2,10000000,1.0142783257393955,0.009011661934387105,0.1545865535736084,0.2952108383178711,6,0.66,0.4497973918914795
4,10000,0.06531854759125338,0.06528224401638973,0.009973287582397461,0.006981372833251953,6,0.41,0.016954660415649414
4,100000,0.25342457068585333,0.1975305602328537,0.002991914749145508,0.004986763000488281,6,0.63,0.007978677749633789
4,1000000,0.5020340722948701,0.23106254216766425,0.03390932083129883,0.04986739158630371,6,0.6,0.08377671241760254
4,10000000,1.3052643876974204,0.28038929512111654,0.2712736129760742,0.43982434272766113,6,0.62,0.7110979557037354
6,10000,2.577185140000731e-67,2.5771845419383525e-67,0.020943880081176758,0.006981372833251953,6,0.25,0.02792525291442871
6,100000,1.1430942961769495e-27,1.143080358400608e-27,0.003989219665527344,0.006981372833251953,6,0.64,0.010970592498779297
6,1000000,9.669367293224713e-12,9.492021687864204e-12,0.050864219665527344,0.05984020233154297,6,0.54,0.11070442199707031
6,10000000,0.6772586446020207,0.662611779796389,0.40691184997558594,0.5874297618865967,6,0.59,0.9943416118621826
8,10000,1.3204605002559192e-193,0.0,0.03091716766357422,0.008975982666015625,6,0.23,0.039893150329589844
8,100000,1.340356453575285e-105,1.3403564535194194e-105,0.005983591079711914,0.006981372833251953,6,0.54,0.012964963912963867
8,1000000,2.766911372752116e-56,2.6164771468660525e-56,0.05485367774963379,0.07380247116088867,6,0.57,0.12865614891052246
8,10000000,1.492253062713312e-08,1.4922530627009177e-08,0.5624959468841553,0.7370297908782959,6,0.57,1.2995257377624512
2,10000,1.1455428656832456,0.29119510907631324,0.04986715316772461,0.009972572326660156,7,0.17,0.059839725494384766
2,100000,1.0250438268628428,0.08906525821584392,0.0019948482513427734,0.001994609832763672,7,0.5,0.003989458084106445
2,1000000,0.994651591309824,0.028265059072770653,0.013962507247924805,0.03191494941711426,7,0.7,0.04587745666503906
2,10000000,1.017513552246045,0.009044881122975707,0.13862943649291992,0.31116771697998047,7,0.69,0.4497971534729004
4,10000,7.68286307816188e-06,7.682862910651107e-06,0.010970830917358398,0.005984067916870117,7,0.35,0.016954898834228516
4,100000,1.040424204351845,0.9523643743781336,0.003989219665527344,0.003989219665527344,7,0.5,0.007978439331054688
4,1000000,1.2949482028092854,0.705949320415141,0.03390955924987793,0.044879913330078125,7,0.57,0.07878947257995605
4,10000000,1.3784085023431445,0.33079719544551067,0.2812478542327881,0.4388267993927002,7,0.61,0.7200746536254883
6,10000,3.4031477792244333e-53,3.403147710072066e-53,0.02094411849975586,0.006981372833251953,7,0.25,0.027925491333007812
6,100000,3.607308066893852e-20,3.6073080637217366e-20,0.004986763000488281,0.006981372833251953,7,0.58,0.011968135833740234
6,1000000,1.1162299514322766e-09,1.0723656314764885e-09,0.04089021682739258,0.060837745666503906,7,0.6,0.10172796249389648
6,10000000,0.06418507134421822,0.04917220630776856,0.4079093933105469,0.5954077243804932,7,0.59,1.00331711769104
8,10000,1.3540595845235314e-99,1.3540595845235284e-99,0.030917644500732422,0.008975744247436523,7,0.22,0.039893388748168945
8,100000,2.936711369639363e-53,2.936711369639395e-53,0.0069811344146728516,0.007979393005371094,7,0.53,0.014960527420043945
8,1000000,7.307581136423042e-48,7.30254849979962e-48,0.05385541915893555,0.07579731941223145,7,0.58,0.129652738571167
8,10000000,2.8183451608169738e-15,2.818345160816559e-15,0.5495307445526123,0.7480003833770752,7,0.58,1.2975311279296875
2,10000,1.0433593599514932,0.29522528730862435,0.04488015174865723,0.007978439331054688,8,0.15,0.052858591079711914
2,100000,1.0587268498921243,0.09078388025678973,0.001994609832763672,0.0029921531677246094,8,0.6,0.004986763000488281
2,1000000,1.014308966672719,0.028688413755871355,0.013962268829345703,0.034908294677734375,8,0.71,0.04887056350708008
2,10000000,0.9958434256140267,0.008899372074437134,0.13663339614868164,0.29920005798339844,8,0.69,0.4358334541320801
4,10000,1.902064143363672e-08,1.9020089879264933e-08,0.009973526000976562,0.006981372833251953,8,0.41,0.016954898834228516
4,100000,7.651984717039509,7.609223098397989,0.003989219665527344,0.004986763000488281,8,0.56,0.008975982666015625
4,1000000,0.7519892980293228,0.2919066475984626,0.026927947998046875,0.045877695083618164,8,0.63,0.07280564308166504
4,10000000,0.7219742613544256,0.1652998663217823,0.27227187156677246,0.4607679843902588,8,0.63,0.7330398559570312
6,10000,2.720442896433748e-64,2.7204428964337652e-64,0.020943880081176758,0.00797891616821289,8,0.28,0.02892279624938965
6,100000,1.9053568510087025e-23,1.904131014867022e-23,0.00498652458190918,0.005984306335449219,8,0.55,0.010970830917358398
6,1000000,1.1224713668265275e-08,1.1224522218042594e-08,0.03989291191101074,0.060837507247924805,8,0.6,0.10073041915893555
6,10000000,0.24713764023051937,0.24239610185862023,0.4079093933105469,0.5954079627990723,8,0.59,1.0033173561096191
8,10000,1.3664072218518012e-207,0.0,0.0359041690826416,0.008975982666015625,8,0.2,0.04488015174865723
8,100000,1.175603445929373e-61,1.1756034459293721e-61,0.005983829498291016,0.006982326507568359,8,0.54,0.012966156005859375
8,1000000,1.1579753589312194e-24,1.1579753589312187e-24,0.07779097557067871,0.07679510116577148,8,0.5,0.1545860767364502
8,10000000,5.951951657171369e-13,5.94965442139624e-13,0.5425491333007812,0.742016077041626,8,0.58,1.2845652103424072
2,10000,0.9855577885567596,0.26578220416839643,0.04188799858093262,0.008976459503173828,9,0.18,0.050864458084106445
2,100000,0.9256114694901443,0.08221081290502669,0.0019941329956054688,0.0029921531677246094,9,0.6,0.004986286163330078
2,1000000,0.9894344077174088,0.028135670439527097,0.016954660415649414,0.03490710258483887,9,0.67,0.05186176300048828
2,10000000,0.9963449535657093,0.008886559456163928,0.13862895965576172,0.29620790481567383,9,0.68,0.43483686447143555
4,10000,0.001201980083373968,0.0012019800833531287,0.010971307754516602,0.005983591079711914,9,0.35,0.016954898834228516
4,100000,2.339976319720586,2.3099203278751106,0.003988981246948242,0.003989696502685547,9,0.5,0.007978677749633789
4,1000000,4.040373142417353,1.9057324361474273,0.03390908241271973,0.05086469650268555,9,0.6,0.08477377891540527
4,10000000,1.0309613474547823,0.26693328292342766,0.27426624298095703,0.44879984855651855,9,0.62,0.7230660915374756
6,10000,1.4118509484211593e-19,1.0203362613753541e-19,0.02094411849975586,0.007979393005371094,9,0.28,0.028923511505126953
6,100000,7.163406350598244e-22,7.16339587146501e-22,0.003988742828369141,0.005983829498291016,9,0.6,0.009972572326660156
6,1000000,0.018552608439478327,0.01855260836557603,0.04089069366455078,0.05884289741516113,9,0.59,0.09973359107971191
6,10000000,4.062448982743012,4.058837518991793,0.40990376472473145,0.5864322185516357,9,0.59,0.9963359832763672
8,10000,2.0931846724439408e-39,2.0931846724439415e-39,0.03091716766357422,0.008976221084594727,9,0.23,0.039893388748168945
8,100000,8.763213048468174e-71,8.763213048468171e-71,0.0069811344146728516,0.008976221084594727,9,0.56,0.015957355499267578
8,1000000,1.8958900974533317e-34,1.895887869813111e-34,0.05385589599609375,0.07579755783081055,9,0.58,0.1296534538269043
8,10000000,3.52379374951464e-25,2.5028195316282434e-25,0.5405547618865967,0.7320427894592285,9,0.58,1.2725975513458252
2,10000,0.9195481760544497,0.2594199789347265,0.04388260841369629,0.009973287582397461,10,0.19,0.05385589599609375
2,100000,0.9280366982752006,0.08437798073718636,0.0019948482513427734,0.0029916763305664062,10,0.6,0.00498652458190918
2,1000000,0.9861354824861752,0.02767496382759456,0.013962745666503906,0.03191494941711426,10,0.7,0.045877695083618164
2,10000000,0.9963478766400511,0.008880981931043154,0.13962650299072266,0.3001976013183594,10,0.68,0.43982410430908203
4,10000,8.53485567599097e-08,8.395838606354523e-08,0.009973287582397461,0.006981372833251953,10,0.41,0.016954660415649414
4,100000,0.0019176326481477417,0.001589305744604781,0.0029916763305664062,0.003989696502685547,10,0.57,0.006981372833251953
4,1000000,0.8053691626762348,0.6926000712507338,0.03390908241271973,0.04587817192077637,10,0.58,0.0797872543334961
4,10000000,0.7847070650659769,0.18310353994990192,0.27227115631103516,0.4448106288909912,10,0.62,0.7170817852020264
6,10000,8.92695722311152e-19,8.926950019336477e-19,0.019946813583374023,0.0069811344146728516,10,0.26,0.026927947998046875
6,100000,0.0004916198383703806,0.0004460781361985521,0.00498652458190918,0.005984306335449219,10,0.55,0.010970830917358398
6,1000000,2.0977411012580802e-07,1.973103735648573e-07,0.04089069366455078,0.0688164234161377,10,0.63,0.10970711708068848
6,10000000,0.00914083659162458,0.007872963198441957,0.40491700172424316,0.584437370300293,10,0.59,0.9893543720245361
8,10000,1.0166520153218521e-28,1.016652015321853e-28,0.03091716766357422,0.008976459503173828,10,0.23,0.03989362716674805
8,100000,1.533388069758395e-52,1.5333880697584006e-52,0.005983591079711914,0.006981372833251953,10,0.54,0.012964963912963867
8,1000000,2.203991661963212e-37,2.2039916615218635e-37,0.06682109832763672,0.07380390167236328,10,0.52,0.140625
8,10000000,3.514007499763941e-18,3.5140073774758446e-18,0.5515246391296387,0.7390241622924805,10,0.57,1.2905488014221191
