func,ndim,nitn,neval,res_mean,res_err,res_rel,total_time,pre_time,chi2,Q,run_num
f2,8,15,8388608,4.764748440288568e-22,3.7543407671154763e-22,2.6635834678595703e+21,16.949,0.002,17.2807123264994,0.24152710784641584,4
f2,6,15,8388608,0.0014529474614652868,0.0006092379777237274,1639.00985993908,13.57,0.0,16.667807515919513,0.27431294204338985,4
f2,4,15,8388608,1.0079837750011529,0.04261020266419291,0.18736768430960724,9.854,0.0,2.5387908572780318,0.9996493254810129,4
f2,2,15,8388608,1.0000001484384748,0.001449185461068054,0.00010242890149873335,6.297,0.0,2.3454037950935922e-07,1.0,4
